source_region,target_region,image_idx,wav_hf_ratio,fda_hf_ratio,wav_edge_sim,fda_edge_sim,wav_LH_corr,wav_HL_corr,wav_HH_corr,fda_LH_corr,fda_HL_corr,fda_HH_corr
Longxi River (SAT),Jiuzhai valley (UAV-0.5m),3,1.000000,0.900809,0.976314,0.933778,1.000000,1.000000,1.000000,0.938606,0.940190,0.900353
Longxi River (SAT),Jiuzhai valley (UAV-0.5m),4,1.000000,0.914983,0.968998,0.934658,1.000000,1.000000,1.000000,0.940188,0.945134,0.871426
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),0,0.999987,0.958278,0.968756,0.945771,1.000000,1.000000,1.000000,0.989768,0.990549,0.986769
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),1,1.000000,0.989390,0.982365,0.909142,1.000000,1.000000,1.000000,0.998088,0.997613,0.997735
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),2,1.000000,0.997746,0.975449,0.962254,1.000000,1.000000,1.000000,0.999267,0.999038,0.999487
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),3,1.000000,0.995761,0.976432,0.928506,1.000000,1.000000,1.000000,0.998654,0.998269,0.998876
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),4,1.000000,0.999404,0.977596,0.960018,1.000000,1.000000,1.000000,0.999244,0.999058,0.999686
Mengdong Township,Jiuzhai valley (UAV-0.5m),0,0.999676,0.790755,0.966903,0.922907,0.999994,0.999997,0.999962,0.948683,0.946894,0.842842
Mengdong Township,Jiuzhai valley (UAV-0.5m),1,0.999983,0.897936,0.968920,0.957354,1.000000,1.000000,0.999999,0.974610,0.977693,0.918938
Mengdong Township,Jiuzhai valley (UAV-0.5m),2,0.999899,0.892894,0.964616,0.967587,0.999998,1.000000,0.999990,0.976140,0.978290,0.917456
Mengdong Township,Jiuzhai valley (UAV-0.5m),3,0.999731,0.769553,0.972886,0.931022,0.999995,0.999998,0.999975,0.949877,0.942280,0.847420
Mengdong Township,Jiuzhai valley (UAV-0.5m),4,0.999987,0.842091,0.977348,0.910806,1.000000,1.000000,0.999999,0.955877,0.960022,0.883429
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),0,0.999838,0.948139,0.967996,0.984669,0.999997,0.999997,0.999995,0.992384,0.992439,0.989512
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),1,0.999903,0.976426,0.946578,0.988442,0.999999,0.999999,0.999999,0.996489,0.996357,0.996284
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),2,1.000000,0.897397,0.971223,0.856361,1.000000,1.000000,1.000000,0.975620,0.972371,0.969109
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),3,0.999969,0.990343,0.957171,0.992308,1.000000,1.000000,1.000000,0.998880,0.998639,0.998668
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),4,1.000000,0.993013,0.954510,0.995095,1.000000,1.000000,1.000000,0.998734,0.998780,0.998661
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),0,0.999588,0.982998,0.949233,0.986468,0.999992,0.999991,0.999990,0.997945,0.997973,0.997876
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),1,0.988516,0.862171,0.977780,0.964828,0.999717,0.999709,0.999600,0.973258,0.975742,0.967402
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),2,0.995210,0.963709,0.971162,0.983990,0.999882,0.999877,0.999841,0.994577,0.994082,0.994389
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),3,0.998045,0.964263,0.960154,0.993654,0.999949,0.999951,0.999941,0.996743,0.997015,0.996564
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),4,0.989048,0.908646,0.976542,0.968132,0.999714,0.999651,0.999656,0.984499,0.983775,0.984179
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),0,0.999973,0.886114,0.969104,0.939575,1.000000,1.000000,0.999999,0.967450,0.973886,0.960624
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),1,0.999961,0.873240,0.960784,0.949013,1.000000,1.000000,0.999999,0.969873,0.975384,0.965359
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),2,1.000000,0.960410,0.976950,0.981542,1.000000,1.000000,1.000000,0.990556,0.992771,0.988503
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),3,0.999943,0.925993,0.959951,0.976362,0.999999,0.999999,0.999997,0.982747,0.984972,0.973177
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),4,0.999629,0.836646,0.981606,0.866355,0.999994,0.999995,0.999983,0.947781,0.953429,0.929371
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),0,1.000000,0.986688,0.953369,0.988546,1.000000,1.000000,1.000000,0.992585,0.995375,0.993617
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),1,1.000000,0.977075,0.971038,0.979762,1.000000,1.000000,1.000000,0.993988,0.994408,0.991390
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),2,0.979553,0.980894,0.970715,0.989943,0.999208,0.999385,0.998418,0.998074,0.998426,0.998713
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),3,0.916266,0.920276,0.976470,0.973451,0.997209,0.997665,0.995993,0.993059,0.992115,0.997127
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),4,1.000000,0.987311,0.975278,0.964723,1.000000,1.000000,1.000000,0.995475,0.996586,0.994386
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),0,0.978711,0.826948,0.983429,0.962448,0.999528,0.999357,0.999130,0.974830,0.971739,0.975737
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),1,0.948928,0.878495,0.980809,0.976941,0.998564,0.998571,0.997515,0.985122,0.985841,0.988837
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),2,1.000000,0.978676,0.971387,0.952627,1.000000,1.000000,1.000000,0.994162,0.994914,0.992261
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),3,0.999979,0.961415,0.975561,0.968041,1.000000,1.000000,0.999999,0.992624,0.992415,0.989936
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),4,1.000000,0.982683,0.964869,0.988042,1.000000,1.000000,1.000000,0.996654,0.996252,0.994669
palu,Jiuzhai valley (UAV-0.5m),0,0.999844,0.927120,0.966442,0.970414,0.999997,0.999997,0.999990,0.987683,0.989721,0.979245
palu,Jiuzhai valley (UAV-0.5m),1,1.000000,0.804052,0.974153,0.919645,1.000000,1.000000,1.000000,0.941110,0.943757,0.921808
palu,Jiuzhai valley (UAV-0.5m),2,0.999891,0.980297,0.943291,0.989961,0.999999,0.999998,0.999995,0.997586,0.996719,0.994333
palu,Jiuzhai valley (UAV-0.5m),3,0.999972,0.984237,0.946605,0.987774,1.000000,1.000000,0.999999,0.998197,0.997611,0.996296
palu,Jiuzhai valley (UAV-0.5m),4,0.999970,0.959854,0.955384,0.989913,1.000000,1.000000,0.999999,0.993996,0.993519,0.987949
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),0,1.000000,0.856526,0.969819,0.952169,1.000000,1.000000,1.000000,0.956252,0.955234,0.875427
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),1,0.999996,0.896066,0.988166,0.943686,1.000000,1.000000,1.000000,0.952076,0.961306,0.910640
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),2,1.000000,0.867681,0.980363,0.952641,1.000000,1.000000,1.000000,0.942186,0.966235,0.880490
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),3,1.000000,0.919875,0.973503,0.971867,1.000000,1.000000,1.000000,0.983346,0.976911,0.946630
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),4,1.000000,0.822457,0.974792,0.947992,1.000000,1.000000,1.000000,0.946243,0.949600,0.861520
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),0,0.999934,0.912760,0.960492,0.969761,0.999999,1.000000,0.999997,0.984956,0.981748,0.967327
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),1,0.999650,0.893537,0.971529,0.962245,0.999992,0.999996,0.999974,0.974567,0.974875,0.949253
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),2,0.999860,0.918105,0.970553,0.961975,0.999997,0.999999,0.999990,0.979369,0.983223,0.962932
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),3,0.999819,0.952937,0.965188,0.984378,0.999999,0.999999,0.999995,0.989787,0.990693,0.983832
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),4,0.999960,0.953473,0.963970,0.976472,1.000000,1.000000,0.999998,0.989280,0.989550,0.979455
Wenchuan,Jiuzhai valley (UAV-0.5m),0,1.000000,0.991735,0.967639,0.992954,1.000000,1.000000,1.000000,0.996757,0.997577,0.990076
Wenchuan,Jiuzhai valley (UAV-0.5m),1,1.000000,1.001577,0.919147,0.946270,1.000000,1.000000,1.000000,0.992091,0.995520,0.988975
Wenchuan,Jiuzhai valley (UAV-0.5m),2,1.000000,1.001659,0.945006,0.993560,1.000000,1.000000,1.000000,0.995893,0.997189,0.991301
Wenchuan,Jiuzhai valley (UAV-0.5m),3,1.000000,0.983970,0.944877,0.965396,1.000000,1.000000,1.000000,0.994299,0.992131,0.977273
Wenchuan,Jiuzhai valley (UAV-0.5m),4,1.000000,0.995625,0.964944,0.997253,1.000000,1.000000,1.000000,0.998771,0.998555,0.997261
Hokkaido Iburi-Tobu,Lombok,0,0.999996,0.973868,0.950493,0.992011,1.000000,1.000000,1.000000,0.997080,0.995914,0.993204
Hokkaido Iburi-Tobu,Lombok,1,0.999147,0.762903,0.984875,0.935270,0.999990,0.999982,0.999959,0.949601,0.951338,0.922315
Hokkaido Iburi-Tobu,Lombok,2,0.999160,0.807854,0.966839,0.953479,0.999992,0.999990,0.999969,0.966924,0.967411,0.929343
Hokkaido Iburi-Tobu,Lombok,3,0.999994,0.967142,0.952289,0.993273,1.000000,1.000000,1.000000,0.995955,0.994177,0.990826
Hokkaido Iburi-Tobu,Lombok,4,0.999945,0.963854,0.954166,0.986669,1.000000,0.999999,0.999999,0.995828,0.994440,0.989871
Jiuzhai valley (UAV-0.2m),Lombok,0,1.000000,0.987463,0.952199,0.975072,1.000000,1.000000,1.000000,0.996477,0.996652,0.995094
Jiuzhai valley (UAV-0.2m),Lombok,1,1.000000,0.970718,0.972871,0.958950,1.000000,1.000000,1.000000,0.987608,0.990892,0.989629
Jiuzhai valley (UAV-0.2m),Lombok,2,1.000000,0.984013,0.975022,0.986058,1.000000,1.000000,1.000000,0.996800,0.996035,0.995123
Jiuzhai valley (UAV-0.2m),Lombok,3,1.000000,1.002103,0.908064,0.919117,1.000000,1.000000,1.000000,0.997053,0.997330,0.997718
Jiuzhai valley (UAV-0.2m),Lombok,4,1.000000,0.983346,0.922927,0.940120,1.000000,1.000000,1.000000,0.993327,0.992601,0.987272
Jiuzhai valley (UAV-0.5m),Lombok,0,0.999880,0.996000,0.940686,0.973955,0.999997,0.999998,0.999994,0.998542,0.998947,0.999013
Jiuzhai valley (UAV-0.5m),Lombok,1,1.000000,0.971674,0.914449,0.917096,1.000000,1.000000,1.000000,0.989078,0.989541,0.988764
Jiuzhai valley (UAV-0.5m),Lombok,2,1.000000,0.997375,0.938792,0.982726,1.000000,1.000000,1.000000,0.998749,0.998870,0.998877
Jiuzhai valley (UAV-0.5m),Lombok,3,1.000000,0.989342,0.945736,0.987304,1.000000,1.000000,1.000000,0.997257,0.996799,0.996562
Jiuzhai valley (UAV-0.5m),Lombok,4,1.000000,0.981815,0.975914,0.978194,1.000000,1.000000,1.000000,0.988042,0.989623,0.995019
Longxi River (SAT),Lombok,0,1.000000,1.008022,0.965314,0.978355,1.000000,1.000000,1.000000,0.980071,0.977312,0.970383
Longxi River (SAT),Lombok,1,1.000000,1.027472,0.977847,0.975006,1.000000,1.000000,1.000000,0.970750,0.967162,0.980669
Longxi River (SAT),Lombok,2,1.000000,1.008921,0.964334,0.980779,1.000000,1.000000,1.000000,0.986943,0.985785,0.977682
Longxi River (SAT),Lombok,3,1.000000,0.982243,0.969344,0.975553,1.000000,1.000000,1.000000,0.977619,0.979233,0.961193
Longxi River (SAT),Lombok,4,1.000000,0.989672,0.959122,0.962528,1.000000,1.000000,1.000000,0.977534,0.977426,0.945646
Longxi River (UAV),Lombok,0,1.000000,0.983924,0.963817,0.979399,1.000000,1.000000,1.000000,0.996323,0.997031,0.996609
Longxi River (UAV),Lombok,1,1.000000,0.997873,0.981091,0.955841,1.000000,1.000000,1.000000,0.999277,0.998867,0.999504
Longxi River (UAV),Lombok,2,1.000000,0.999898,0.972509,0.987639,1.000000,1.000000,1.000000,0.999517,0.999387,0.999876
Longxi River (UAV),Lombok,3,1.000000,0.999667,0.973534,0.968833,1.000000,1.000000,1.000000,0.999326,0.999081,0.999922
Longxi River (UAV),Lombok,4,1.000000,1.000899,0.975488,0.985574,1.000000,1.000000,1.000000,0.999521,0.999295,0.999921
Mengdong Township,Lombok,0,0.999991,0.903456,0.963496,0.975820,1.000000,1.000000,1.000000,0.981327,0.982192,0.935628
Mengdong Township,Lombok,1,1.000000,0.966766,0.965791,0.987808,1.000000,1.000000,1.000000,0.992548,0.994352,0.975797
Mengdong Township,Lombok,2,1.000000,0.964024,0.961436,0.992249,1.000000,1.000000,1.000000,0.993564,0.995289,0.976733
Mengdong Township,Lombok,3,0.999999,0.890496,0.970322,0.979936,1.000000,1.000000,1.000000,0.982381,0.980931,0.936700
Mengdong Township,Lombok,4,1.000000,0.940052,0.974436,0.959800,1.000000,1.000000,1.000000,0.984528,0.988140,0.957774
Moxi town (UAV-0.2m),Lombok,0,0.999960,0.988286,0.966367,0.995175,1.000000,1.000000,0.999999,0.998397,0.998394,0.998346
Moxi town (UAV-0.2m),Lombok,1,0.999992,0.990976,0.941620,0.992251,1.000000,1.000000,1.000000,0.998604,0.998636,0.998793
Moxi town (UAV-0.2m),Lombok,2,1.000000,0.947099,0.971388,0.900204,1.000000,1.000000,1.000000,0.985488,0.983501,0.981702
Moxi town (UAV-0.2m),Lombok,3,1.000000,0.998654,0.954027,0.992170,1.000000,1.000000,1.000000,0.999811,0.999703,0.999919
Moxi town (UAV-0.2m),Lombok,4,1.000000,0.998557,0.944593,0.982140,1.000000,1.000000,1.000000,0.999562,0.999582,0.999940
Moxi town (UAV-1m),Lombok,0,0.999871,0.987207,0.943583,0.966574,0.999998,0.999999,0.999998,0.997995,0.997809,0.997939
Moxi town (UAV-1m),Lombok,1,0.992834,0.938605,0.976665,0.983732,0.999839,0.999867,0.999774,0.990283,0.990626,0.988982
Moxi town (UAV-1m),Lombok,2,0.996913,0.987713,0.967407,0.988837,0.999939,0.999939,0.999918,0.998577,0.997633,0.998835
Moxi town (UAV-1m),Lombok,3,0.998692,0.989062,0.958700,0.996226,0.999972,0.999975,0.999968,0.999259,0.999016,0.999383
Moxi town (UAV-1m),Lombok,4,0.992247,0.957876,0.974662,0.983015,0.999828,0.999838,0.999793,0.994253,0.993097,0.994577
Moxitaidi (SAT),Lombok,0,1.000000,0.961811,0.966085,0.980997,1.000000,1.000000,1.000000,0.992070,0.992637,0.988774
Moxitaidi (SAT),Lombok,1,1.000000,0.962300,0.957683,0.988470,1.000000,1.000000,1.000000,0.993770,0.994580,0.991635
Moxitaidi (SAT),Lombok,2,1.000000,0.992961,0.973533,0.996060,1.000000,1.000000,1.000000,0.998653,0.998786,0.998616
Moxitaidi (SAT),Lombok,3,1.000000,0.981084,0.955034,0.991510,1.000000,1.000000,1.000000,0.996623,0.997041,0.994789
Moxitaidi (SAT),Lombok,4,0.999991,0.909576,0.979014,0.929518,1.000000,1.000000,1.000000,0.975528,0.979184,0.962602
Moxitaidi (UAV-0.6m),Lombok,0,1.000000,1.001855,0.938073,0.986153,1.000000,1.000000,1.000000,0.998199,0.998461,0.999408
Moxitaidi (UAV-0.6m),Lombok,1,1.000000,0.990574,0.965378,0.991618,1.000000,1.000000,1.000000,0.996921,0.997595,0.998007
Moxitaidi (UAV-0.6m),Lombok,2,0.979420,0.985248,0.965660,0.981206,0.999513,0.999563,0.998929,0.998381,0.998864,0.999431
Moxitaidi (UAV-0.6m),Lombok,3,0.919122,0.959608,0.968415,0.962818,0.998036,0.998445,0.997471,0.995112,0.994684,0.999034
Moxitaidi (UAV-0.6m),Lombok,4,1.000000,0.998024,0.970149,0.987403,1.000000,1.000000,1.000000,0.997868,0.998949,0.999637
Moxitaidi (UAV-1m),Lombok,0,0.970378,0.914158,0.980982,0.979366,0.999559,0.999510,0.999261,0.989280,0.988219,0.991485
Moxitaidi (UAV-1m),Lombok,1,0.949727,0.939011,0.976750,0.984056,0.998909,0.999091,0.998251,0.993572,0.992843,0.996618
Moxitaidi (UAV-1m),Lombok,2,1.000000,0.995150,0.967430,0.980896,1.000000,1.000000,1.000000,0.998047,0.998819,0.999160
Moxitaidi (UAV-1m),Lombok,3,1.000000,0.990390,0.973849,0.986386,1.000000,1.000000,1.000000,0.998385,0.998503,0.998128
Moxitaidi (UAV-1m),Lombok,4,1.000000,0.996207,0.958171,0.996328,1.000000,1.000000,1.000000,0.999061,0.998750,0.999240
palu,Lombok,0,0.999933,0.983047,0.963241,0.989450,0.999999,0.999999,0.999996,0.996911,0.998061,0.996681
palu,Lombok,1,1.000000,0.911284,0.971742,0.965389,1.000000,1.000000,1.000000,0.974047,0.976869,0.969198
palu,Lombok,2,0.999962,0.995722,0.936662,0.976352,1.000000,1.000000,0.999998,0.999182,0.998368,0.998640
palu,Lombok,3,1.000000,0.995507,0.940809,0.976434,1.000000,1.000000,1.000000,0.999128,0.998328,0.998567
palu,Lombok,4,1.000000,0.987603,0.949859,0.994131,1.000000,1.000000,1.000000,0.998511,0.997978,0.996583
Tiburon Peninsula (planet),Lombok,0,1.000000,0.928830,0.957543,0.974991,1.000000,1.000000,1.000000,0.982010,0.982107,0.946193
Tiburon Peninsula (planet),Lombok,1,1.000000,0.950390,0.982203,0.959476,1.000000,1.000000,1.000000,0.964973,0.978701,0.956348
Tiburon Peninsula (planet),Lombok,2,1.000000,0.925031,0.973107,0.976175,1.000000,1.000000,1.000000,0.965904,0.984736,0.954461
Tiburon Peninsula (planet),Lombok,3,1.000000,0.950316,0.962138,0.970080,1.000000,1.000000,1.000000,0.989418,0.985605,0.977348
Tiburon Peninsula (planet),Lombok,4,1.000000,0.911923,0.964683,0.972924,1.000000,1.000000,1.000000,0.974099,0.978075,0.953616
Tiburon Peninsula (Sentinel),Lombok,0,1.000000,0.981566,0.956463,0.993890,1.000000,1.000000,1.000000,0.997189,0.997431,0.994452
Tiburon Peninsula (Sentinel),Lombok,1,0.999948,0.956550,0.968900,0.986434,1.000000,1.000000,0.999998,0.990537,0.991705,0.981423
Tiburon Peninsula (Sentinel),Lombok,2,0.999968,0.971365,0.967416,0.985730,1.000000,1.000000,0.999998,0.992959,0.995615,0.989479
Tiburon Peninsula (Sentinel),Lombok,3,0.999999,0.992933,0.960081,0.997592,1.000000,1.000000,1.000000,0.998560,0.998957,0.998393
Tiburon Peninsula (Sentinel),Lombok,4,0.999994,0.988551,0.958322,0.995250,1.000000,1.000000,1.000000,0.997760,0.997776,0.995918
Wenchuan,Lombok,0,1.000000,0.995961,0.955303,0.993973,1.000000,1.000000,1.000000,0.998235,0.998739,0.997547
Wenchuan,Lombok,1,1.000000,0.993254,0.884369,0.894626,1.000000,1.000000,1.000000,0.990148,0.993100,0.982279
Wenchuan,Lombok,2,1.000000,0.994533,0.921665,0.973896,1.000000,1.000000,1.000000,0.994566,0.996062,0.981234
Wenchuan,Lombok,3,1.000000,0.993718,0.923012,0.931309,1.000000,1.000000,1.000000,0.997199,0.995624,0.988046
Wenchuan,Lombok,4,1.000000,0.992979,0.952587,0.993480,1.000000,1.000000,1.000000,0.998402,0.998596,0.993952
Hokkaido Iburi-Tobu,Longxi River (SAT),0,0.999928,0.971844,0.953034,0.992998,1.000000,0.999999,0.999999,0.997733,0.996790,0.993951
Hokkaido Iburi-Tobu,Longxi River (SAT),1,0.998456,0.796129,0.985546,0.916638,0.999980,0.999963,0.999917,0.959153,0.958645,0.936173
Hokkaido Iburi-Tobu,Longxi River (SAT),2,0.997460,0.757058,0.967905,0.928952,0.999973,0.999964,0.999891,0.954692,0.954514,0.904092
Hokkaido Iburi-Tobu,Longxi River (SAT),3,0.999891,0.965967,0.954870,0.992079,0.999999,0.999999,0.999998,0.996908,0.995192,0.991957
Hokkaido Iburi-Tobu,Longxi River (SAT),4,0.999804,0.961284,0.956080,0.983577,0.999998,0.999997,0.999994,0.996278,0.994899,0.990172
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),0,1.000000,0.995904,0.959835,0.990176,1.000000,1.000000,1.000000,0.998859,0.998987,0.999380
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),1,1.000000,0.970215,0.978507,0.945397,1.000000,1.000000,1.000000,0.983565,0.988292,0.989569
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),2,1.000000,0.957866,0.977341,0.970689,1.000000,1.000000,1.000000,0.991378,0.988528,0.983771
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),3,1.000000,0.999675,0.928398,0.965640,1.000000,1.000000,1.000000,0.999635,0.999617,0.999896
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),4,1.000000,0.994836,0.939079,0.978974,1.000000,1.000000,1.000000,0.998978,0.999101,0.998189
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),0,0.999802,0.999189,0.946800,0.993701,0.999996,0.999996,0.999990,0.999844,0.999869,0.999844
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),1,1.000000,0.996287,0.930791,0.962846,1.000000,1.000000,1.000000,0.999385,0.999285,0.999074
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),2,1.000000,0.999717,0.947749,0.994593,1.000000,1.000000,1.000000,0.999933,0.999918,0.999954
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),3,1.000000,0.999102,0.953612,0.997968,1.000000,1.000000,1.000000,0.999789,0.999833,0.999910
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),4,1.000000,0.976087,0.980659,0.962692,1.000000,1.000000,1.000000,0.982363,0.985390,0.992362
Lombok,Longxi River (SAT),0,1.000000,0.995217,0.945813,0.986779,1.000000,1.000000,1.000000,0.999073,0.997844,0.999923
Lombok,Longxi River (SAT),1,1.000000,0.997974,0.958562,0.995960,1.000000,1.000000,1.000000,0.999484,0.999659,0.999523
Lombok,Longxi River (SAT),2,0.999680,0.943271,0.969801,0.980453,0.999997,0.999998,0.999991,0.992323,0.993258,0.984643
Lombok,Longxi River (SAT),3,1.000000,0.977106,0.984865,0.917107,1.000000,1.000000,1.000000,0.993747,0.990188,0.990242
Lombok,Longxi River (SAT),4,0.999631,0.933341,0.960367,0.972143,0.999996,0.999996,0.999990,0.992450,0.992489,0.985301
Longxi River (UAV),Longxi River (SAT),0,0.999996,0.987151,0.968390,0.968945,1.000000,1.000000,1.000000,0.996799,0.997393,0.998354
Longxi River (UAV),Longxi River (SAT),1,1.000000,0.997739,0.983099,0.929606,1.000000,1.000000,1.000000,0.999469,0.999342,0.999933
Longxi River (UAV),Longxi River (SAT),2,1.000000,0.999208,0.975773,0.972380,1.000000,1.000000,1.000000,0.999796,0.999602,0.999980
Longxi River (UAV),Longxi River (SAT),3,1.000000,0.998440,0.976829,0.958133,1.000000,1.000000,1.000000,0.999319,0.999365,0.999998
Longxi River (UAV),Longxi River (SAT),4,1.000000,0.999181,0.978371,0.963506,1.000000,1.000000,1.000000,0.999730,0.999793,0.999953
Mengdong Township,Longxi River (SAT),0,0.999971,0.890686,0.966368,0.974183,1.000000,1.000000,0.999998,0.981119,0.982362,0.927737
Mengdong Township,Longxi River (SAT),1,1.000000,0.957774,0.968778,0.972090,1.000000,1.000000,1.000000,0.990610,0.992374,0.970528
Mengdong Township,Longxi River (SAT),2,0.999987,0.947734,0.964185,0.985212,1.000000,1.000000,1.000000,0.989292,0.992287,0.964596
Mengdong Township,Longxi River (SAT),3,0.999985,0.899878,0.972724,0.976108,1.000000,1.000000,1.000000,0.984802,0.985113,0.944535
Mengdong Township,Longxi River (SAT),4,1.000000,0.925963,0.977278,0.935017,1.000000,1.000000,1.000000,0.978035,0.984029,0.949642
Moxi town (UAV-0.2m),Longxi River (SAT),0,0.999917,0.960544,0.967975,0.983814,0.999999,0.999999,0.999998,0.993863,0.993798,0.993255
Moxi town (UAV-0.2m),Longxi River (SAT),1,0.999973,0.998106,0.945866,0.997894,1.000000,1.000000,1.000000,0.999738,0.999755,0.999900
Moxi town (UAV-0.2m),Longxi River (SAT),2,1.000000,0.944092,0.971780,0.910060,1.000000,1.000000,1.000000,0.989792,0.988273,0.986744
Moxi town (UAV-0.2m),Longxi River (SAT),3,0.999994,0.991113,0.957093,0.988734,1.000000,1.000000,1.000000,0.998517,0.998196,0.998553
Moxi town (UAV-0.2m),Longxi River (SAT),4,1.000000,0.998217,0.953294,0.992260,1.000000,1.000000,1.000000,0.999271,0.999126,0.999984
Moxi town (UAV-1m),Longxi River (SAT),0,0.999761,0.999165,0.948490,0.993475,0.999996,0.999996,0.999995,0.999901,0.999918,0.999970
Moxi town (UAV-1m),Longxi River (SAT),1,0.990619,0.905089,0.977652,0.966633,0.999767,0.999795,0.999675,0.982554,0.983515,0.980508
Moxi town (UAV-1m),Longxi River (SAT),2,0.996131,0.967941,0.970678,0.977295,0.999910,0.999911,0.999879,0.994481,0.993158,0.994655
Moxi town (UAV-1m),Longxi River (SAT),3,0.998409,0.983469,0.960113,0.990675,0.999959,0.999962,0.999953,0.997954,0.997920,0.998049
Moxi town (UAV-1m),Longxi River (SAT),4,0.990363,0.927220,0.976356,0.967467,0.999755,0.999732,0.999706,0.987543,0.986034,0.987897
Moxitaidi (SAT),Longxi River (SAT),0,0.999986,0.949448,0.969039,0.965872,1.000000,1.000000,1.000000,0.988267,0.987997,0.983363
Moxitaidi (SAT),Longxi River (SAT),1,0.999994,0.946297,0.960351,0.976421,1.000000,1.000000,1.000000,0.989448,0.991307,0.986791
Moxitaidi (SAT),Longxi River (SAT),2,1.000000,0.992405,0.976950,0.979001,1.000000,1.000000,1.000000,0.998084,0.998346,0.998662
Moxitaidi (SAT),Longxi River (SAT),3,0.999994,0.979253,0.959289,0.993376,1.000000,1.000000,1.000000,0.996327,0.997107,0.994485
Moxitaidi (SAT),Longxi River (SAT),4,0.999896,0.919436,0.981619,0.927830,0.999999,0.999999,0.999997,0.978691,0.982436,0.969014
Moxitaidi (UAV-0.6m),Longxi River (SAT),0,1.000000,0.999843,0.951182,0.997334,1.000000,1.000000,1.000000,0.999701,0.999828,0.999937
Moxitaidi (UAV-0.6m),Longxi River (SAT),1,1.000000,0.991264,0.970566,0.980474,1.000000,1.000000,1.000000,0.996786,0.997527,0.998633
Moxitaidi (UAV-0.6m),Longxi River (SAT),2,0.979525,0.973439,0.970570,0.973725,0.999344,0.999462,0.998637,0.994929,0.995708,0.996892
Moxitaidi (UAV-0.6m),Longxi River (SAT),3,0.917006,0.883636,0.975079,0.958063,0.997452,0.997903,0.996424,0.987961,0.987233,0.994765
Moxitaidi (UAV-0.6m),Longxi River (SAT),4,1.000000,0.995083,0.975032,0.966988,1.000000,1.000000,1.000000,0.995189,0.998529,0.999059
Moxitaidi (UAV-1m),Longxi River (SAT),0,0.976000,0.877075,0.983142,0.968610,0.999555,0.999424,0.999201,0.983872,0.981533,0.986356
