source_region,target_region,image_idx,wav_hf_ratio,fda_hf_ratio,wav_edge_sim,fda_edge_sim,wav_LH_corr,wav_HL_corr,wav_HH_corr,fda_LH_corr,fda_HL_corr,fda_HH_corr
Longxi River (SAT),Jiuzhai valley (UAV-0.5m),3,1.000000,8.060608,0.976314,0.633500,1.000000,1.000000,1.000000,0.488738,0.515301,0.351659
Longxi River (SAT),Jiuzhai valley (UAV-0.5m),4,1.000000,6.027442,0.968998,0.673810,1.000000,1.000000,1.000000,0.504442,0.541302,0.343139
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),0,0.999987,0.922001,0.968756,0.847584,1.000000,1.000000,1.000000,0.923371,0.919610,0.975744
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),1,1.000000,1.233840,0.982365,0.766363,1.000000,1.000000,1.000000,0.915064,0.901196,0.977861
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),2,1.000000,1.213222,0.975449,0.825888,1.000000,1.000000,1.000000,0.919939,0.904242,0.984062
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),3,1.000000,1.177809,0.976432,0.801686,1.000000,1.000000,1.000000,0.924909,0.906279,0.982733
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),4,1.000000,1.257174,0.977596,0.803447,1.000000,1.000000,1.000000,0.914557,0.899293,0.984177
Mengdong Township,Jiuzhai valley (UAV-0.5m),0,0.999676,0.397401,0.966903,0.770910,0.999994,0.999997,0.999962,0.825570,0.814797,0.814485
Mengdong Township,Jiuzhai valley (UAV-0.5m),1,0.999983,0.492144,0.968920,0.794975,1.000000,1.000000,0.999999,0.815141,0.822956,0.837254
Mengdong Township,Jiuzhai valley (UAV-0.5m),2,0.999899,0.389148,0.964616,0.766276,0.999998,1.000000,0.999990,0.818223,0.806367,0.842580
Mengdong Township,Jiuzhai valley (UAV-0.5m),3,0.999731,0.450493,0.972886,0.743454,0.999995,0.999998,0.999975,0.793960,0.775108,0.765908
Mengdong Township,Jiuzhai valley (UAV-0.5m),4,0.999987,0.618024,0.977348,0.807710,1.000000,1.000000,0.999999,0.803264,0.831832,0.799707
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),0,0.999838,0.783445,0.967996,0.882553,0.999997,0.999997,0.999995,0.937006,0.928786,0.984072
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),1,0.999903,0.853149,0.946578,0.847878,0.999999,0.999999,0.999999,0.953991,0.952559,0.985698
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),2,1.000000,0.791557,0.971223,0.776822,1.000000,1.000000,1.000000,0.932750,0.926562,0.962067
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),3,0.999969,0.889774,0.957171,0.886608,1.000000,1.000000,1.000000,0.959007,0.957117,0.989711
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),4,1.000000,1.108351,0.954510,0.904384,1.000000,1.000000,1.000000,0.930705,0.931895,0.980910
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),0,0.999588,0.903059,0.949233,0.877929,0.999992,0.999991,0.999990,0.960917,0.960946,0.988882
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),1,0.988516,0.778733,0.977780,0.865485,0.999717,0.999709,0.999600,0.910694,0.895202,0.981651
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),2,0.995210,0.902620,0.971162,0.867552,0.999882,0.999877,0.999841,0.952694,0.920937,0.989169
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),3,0.998045,0.825535,0.960154,0.844074,0.999949,0.999951,0.999941,0.953566,0.935621,0.986643
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),4,0.989048,0.852318,0.976542,0.858105,0.999714,0.999651,0.999656,0.947149,0.903039,0.985537
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),0,0.999973,0.662051,0.969104,0.847628,1.000000,1.000000,0.999999,0.885760,0.868414,0.944037
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),1,0.999961,0.575379,0.960784,0.816060,1.000000,1.000000,0.999999,0.876637,0.878930,0.952835
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),2,1.000000,1.024034,0.976950,0.902781,1.000000,1.000000,1.000000,0.905615,0.907621,0.962484
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),3,0.999943,0.623407,0.959951,0.855992,0.999999,0.999999,0.999997,0.894783,0.905270,0.946727
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),4,0.999629,0.822850,0.981606,0.801899,0.999994,0.999995,0.999983,0.872995,0.881226,0.915845
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),0,1.000000,1.733102,0.953369,0.849823,1.000000,1.000000,1.000000,0.867007,0.883040,0.906727
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),1,1.000000,0.974415,0.971038,0.876042,1.000000,1.000000,1.000000,0.896959,0.892486,0.945150
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),2,0.979553,1.008956,0.970715,0.880034,0.999208,0.999385,0.998418,0.884107,0.900201,0.969049
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),3,0.916266,1.123009,0.976470,0.794095,0.997209,0.997665,0.995993,0.807849,0.799040,0.946435
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),4,1.000000,1.388929,0.975278,0.845210,1.000000,1.000000,1.000000,0.870698,0.884683,0.920336
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),0,0.978711,0.722405,0.983429,0.852792,0.999528,0.999357,0.999130,0.851539,0.852313,0.950890
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),1,0.948928,0.844048,0.980809,0.830925,0.998564,0.998571,0.997515,0.859533,0.822480,0.960173
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),2,1.000000,1.003161,0.971387,0.858207,1.000000,1.000000,1.000000,0.912398,0.909813,0.955229
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),3,0.999979,0.611071,0.975561,0.886242,1.000000,1.000000,0.999999,0.894937,0.901475,0.951938
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),4,1.000000,0.816698,0.964869,0.871095,1.000000,1.000000,1.000000,0.919224,0.900706,0.967385
palu,Jiuzhai valley (UAV-0.5m),0,0.999844,0.806155,0.966442,0.878593,0.999997,0.999997,0.999990,0.918765,0.937456,0.964807
palu,Jiuzhai valley (UAV-0.5m),1,1.000000,0.919383,0.974153,0.821816,1.000000,1.000000,1.000000,0.873565,0.892090,0.936616
palu,Jiuzhai valley (UAV-0.5m),2,0.999891,0.707301,0.943291,0.792457,0.999999,0.999998,0.999995,0.910974,0.912027,0.951148
palu,Jiuzhai valley (UAV-0.5m),3,0.999972,0.701829,0.946605,0.791803,1.000000,1.000000,0.999999,0.907293,0.912659,0.950468
palu,Jiuzhai valley (UAV-0.5m),4,0.999970,0.725274,0.955384,0.845444,1.000000,1.000000,0.999999,0.915113,0.919257,0.953025
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),0,1.000000,1.093417,0.969819,0.824020,1.000000,1.000000,1.000000,0.764518,0.769273,0.783185
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),1,0.999996,1.687667,0.988166,0.759807,1.000000,1.000000,1.000000,0.550801,0.779819,0.789788
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),2,1.000000,1.293206,0.980363,0.818877,1.000000,1.000000,1.000000,0.663306,0.749092,0.759413
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),3,1.000000,0.851345,0.973503,0.804877,1.000000,1.000000,1.000000,0.773078,0.760712,0.857082
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),4,1.000000,1.419383,0.974792,0.811360,1.000000,1.000000,1.000000,0.726710,0.724748,0.751137
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),0,0.999934,0.722170,0.960492,0.866743,0.999999,1.000000,0.999997,0.893909,0.929751,0.951031
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),1,0.999650,0.603792,0.971529,0.874241,0.999992,0.999996,0.999974,0.879536,0.901388,0.947824
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),2,0.999860,0.664231,0.970553,0.886925,0.999997,0.999999,0.999990,0.892317,0.915357,0.954966
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),3,0.999819,0.787506,0.965188,0.887683,0.999999,0.999999,0.999995,0.901544,0.931542,0.960985
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),4,0.999960,0.755389,0.963970,0.874921,1.000000,1.000000,0.999998,0.887366,0.922036,0.950595
Wenchuan,Jiuzhai valley (UAV-0.5m),0,1.000000,1.335001,0.967639,0.838565,1.000000,1.000000,1.000000,0.770935,0.805448,0.652665
Wenchuan,Jiuzhai valley (UAV-0.5m),1,1.000000,3.710748,0.919147,0.738263,1.000000,1.000000,1.000000,0.645561,0.699772,0.446345
Wenchuan,Jiuzhai valley (UAV-0.5m),2,1.000000,3.348313,0.945006,0.799617,1.000000,1.000000,1.000000,0.720398,0.743062,0.503305
Wenchuan,Jiuzhai valley (UAV-0.5m),3,1.000000,1.643746,0.944877,0.776789,1.000000,1.000000,1.000000,0.783177,0.798765,0.656428
Wenchuan,Jiuzhai valley (UAV-0.5m),4,1.000000,1.125754,0.964944,0.857115,1.000000,1.000000,1.000000,0.839911,0.831048,0.720313
Hokkaido Iburi-Tobu,Lombok,0,0.999996,0.711484,0.950493,0.809257,1.000000,1.000000,1.000000,0.916659,0.915794,0.964443
Hokkaido Iburi-Tobu,Lombok,1,0.999147,0.784645,0.984875,0.892469,0.999990,0.999982,0.999959,0.903854,0.864367,0.930100
Hokkaido Iburi-Tobu,Lombok,2,0.999160,0.500028,0.966839,0.781070,0.999992,0.999990,0.999969,0.841645,0.856206,0.916587
Hokkaido Iburi-Tobu,Lombok,3,0.999994,0.710388,0.952289,0.824015,1.000000,1.000000,1.000000,0.919242,0.914931,0.967586
Hokkaido Iburi-Tobu,Lombok,4,0.999945,0.720142,0.954166,0.837051,1.000000,0.999999,0.999999,0.924965,0.925376,0.969023
Jiuzhai valley (UAV-0.2m),Lombok,0,1.000000,0.838188,0.952199,0.829589,1.000000,1.000000,1.000000,0.884133,0.896961,0.950385
Jiuzhai valley (UAV-0.2m),Lombok,1,1.000000,1.238817,0.972871,0.857190,1.000000,1.000000,1.000000,0.833381,0.845635,0.906545
Jiuzhai valley (UAV-0.2m),Lombok,2,1.000000,0.548036,0.975022,0.875649,1.000000,1.000000,1.000000,0.854491,0.837987,0.923106
Jiuzhai valley (UAV-0.2m),Lombok,3,1.000000,1.846676,0.908064,0.766525,1.000000,1.000000,1.000000,0.809859,0.811240,0.843244
Jiuzhai valley (UAV-0.2m),Lombok,4,1.000000,1.416457,0.922927,0.773494,1.000000,1.000000,1.000000,0.828157,0.830708,0.865197
Jiuzhai valley (UAV-0.5m),Lombok,0,0.999880,0.791756,0.940686,0.781537,0.999997,0.999998,0.999994,0.906672,0.907167,0.974111
Jiuzhai valley (UAV-0.5m),Lombok,1,1.000000,1.044540,0.914449,0.760547,1.000000,1.000000,1.000000,0.879385,0.873514,0.948849
Jiuzhai valley (UAV-0.5m),Lombok,2,1.000000,0.824786,0.938792,0.801277,1.000000,1.000000,1.000000,0.888332,0.880141,0.970216
Jiuzhai valley (UAV-0.5m),Lombok,3,1.000000,0.802095,0.945736,0.829397,1.000000,1.000000,1.000000,0.889426,0.877370,0.964667
Jiuzhai valley (UAV-0.5m),Lombok,4,1.000000,1.641182,0.975914,0.883076,1.000000,1.000000,1.000000,0.811899,0.837754,0.911059
Longxi River (SAT),Lombok,0,1.000000,10.082887,0.965314,0.762757,1.000000,1.000000,1.000000,0.437615,0.463843,0.324975
Longxi River (SAT),Lombok,1,1.000000,14.576233,0.977847,0.755632,1.000000,1.000000,1.000000,0.414506,0.457283,0.333758
Longxi River (SAT),Lombok,2,1.000000,8.225574,0.964334,0.765491,1.000000,1.000000,1.000000,0.420564,0.452911,0.340028
Longxi River (SAT),Lombok,3,1.000000,8.925216,0.969344,0.722110,1.000000,1.000000,1.000000,0.414994,0.448134,0.325942
Longxi River (SAT),Lombok,4,1.000000,6.674005,0.959122,0.735357,1.000000,1.000000,1.000000,0.426866,0.467881,0.330318
Longxi River (UAV),Lombok,0,1.000000,0.944157,0.963817,0.880575,1.000000,1.000000,1.000000,0.927569,0.925084,0.984501
Longxi River (UAV),Lombok,1,1.000000,1.255409,0.981091,0.843163,1.000000,1.000000,1.000000,0.918364,0.909664,0.980328
Longxi River (UAV),Lombok,2,1.000000,1.220913,0.972509,0.882149,1.000000,1.000000,1.000000,0.923790,0.914062,0.983402
Longxi River (UAV),Lombok,3,1.000000,1.189835,0.973534,0.866266,1.000000,1.000000,1.000000,0.929530,0.916648,0.984515
Longxi River (UAV),Lombok,4,1.000000,1.262980,0.975488,0.870759,1.000000,1.000000,1.000000,0.922014,0.909960,0.982703
Mengdong Township,Lombok,0,0.999991,0.424306,0.963496,0.777295,1.000000,1.000000,1.000000,0.806865,0.821359,0.837605
Mengdong Township,Lombok,1,1.000000,0.503554,0.965791,0.785915,1.000000,1.000000,1.000000,0.775551,0.816210,0.829471
Mengdong Township,Lombok,2,1.000000,0.396319,0.961436,0.745763,1.000000,1.000000,1.000000,0.773855,0.796220,0.829554
Mengdong Township,Lombok,3,0.999999,0.496183,0.970322,0.799548,1.000000,1.000000,1.000000,0.799566,0.812279,0.806145
Mengdong Township,Lombok,4,1.000000,0.651021,0.974436,0.835377,1.000000,1.000000,1.000000,0.769133,0.833333,0.806417
Moxi town (UAV-0.2m),Lombok,0,0.999960,0.796776,0.966367,0.871128,1.000000,1.000000,0.999999,0.938962,0.927544,0.988279
Moxi town (UAV-0.2m),Lombok,1,0.999992,0.868879,0.941620,0.853912,1.000000,1.000000,1.000000,0.959826,0.958444,0.990507
Moxi town (UAV-0.2m),Lombok,2,1.000000,0.831067,0.971388,0.837181,1.000000,1.000000,1.000000,0.946803,0.942080,0.976388
Moxi town (UAV-0.2m),Lombok,3,1.000000,0.896830,0.954027,0.883299,1.000000,1.000000,1.000000,0.962785,0.960253,0.992242
Moxi town (UAV-0.2m),Lombok,4,1.000000,1.122055,0.944593,0.898692,1.000000,1.000000,1.000000,0.932686,0.935659,0.981370
Moxi town (UAV-1m),Lombok,0,0.999871,0.915343,0.943583,0.861836,0.999998,0.999999,0.999998,0.966868,0.967464,0.992173
Moxi town (UAV-1m),Lombok,1,0.992834,0.809957,0.976665,0.864838,0.999839,0.999867,0.999774,0.915718,0.897197,0.988674
Moxi town (UAV-1m),Lombok,2,0.996913,0.915914,0.967407,0.864189,0.999939,0.999939,0.999918,0.956858,0.922825,0.992220
Moxi town (UAV-1m),Lombok,3,0.998692,0.846580,0.958700,0.831824,0.999972,0.999975,0.999968,0.959077,0.937214,0.990242
Moxi town (UAV-1m),Lombok,4,0.992247,0.880442,0.974662,0.864181,0.999828,0.999838,0.999793,0.952513,0.904798,0.990774
Moxitaidi (SAT),Lombok,0,1.000000,0.684088,0.966085,0.854800,1.000000,1.000000,1.000000,0.888846,0.866139,0.958001
Moxitaidi (SAT),Lombok,1,1.000000,0.596637,0.957683,0.805773,1.000000,1.000000,1.000000,0.877775,0.879378,0.964986
Moxitaidi (SAT),Lombok,2,1.000000,1.058324,0.973533,0.917312,1.000000,1.000000,1.000000,0.911144,0.914068,0.969658
Moxitaidi (SAT),Lombok,3,1.000000,0.640395,0.955034,0.829039,1.000000,1.000000,1.000000,0.893921,0.906737,0.960948
Moxitaidi (SAT),Lombok,4,0.999991,0.893644,0.979014,0.871741,1.000000,1.000000,1.000000,0.897745,0.907276,0.952978
Moxitaidi (UAV-0.6m),Lombok,0,1.000000,1.771619,0.938073,0.857887,1.000000,1.000000,1.000000,0.844818,0.873364,0.889031
Moxitaidi (UAV-0.6m),Lombok,1,1.000000,0.983357,0.965378,0.872883,1.000000,1.000000,1.000000,0.877940,0.875760,0.936519
Moxitaidi (UAV-0.6m),Lombok,2,0.979420,1.024353,0.965660,0.867663,0.999513,0.999563,0.998929,0.880771,0.900685,0.966506
Moxitaidi (UAV-0.6m),Lombok,3,0.919122,1.148485,0.968415,0.786169,0.998036,0.998445,0.997471,0.799027,0.796021,0.940761
Moxitaidi (UAV-0.6m),Lombok,4,1.000000,1.402083,0.970149,0.868898,1.000000,1.000000,1.000000,0.848487,0.868037,0.905032
Moxitaidi (UAV-1m),Lombok,0,0.970378,0.763266,0.980982,0.853059,0.999559,0.999510,0.999261,0.844987,0.847978,0.961499
Moxitaidi (UAV-1m),Lombok,1,0.949727,0.880837,0.976750,0.827637,0.998909,0.999091,0.998251,0.856394,0.817335,0.964199
Moxitaidi (UAV-1m),Lombok,2,1.000000,1.019471,0.967430,0.885929,1.000000,1.000000,1.000000,0.909712,0.909811,0.955875
Moxitaidi (UAV-1m),Lombok,3,1.000000,0.617098,0.973849,0.878863,1.000000,1.000000,1.000000,0.887696,0.896348,0.959572
Moxitaidi (UAV-1m),Lombok,4,1.000000,0.829458,0.958171,0.858048,1.000000,1.000000,1.000000,0.914053,0.894931,0.970612
palu,Lombok,0,0.999933,0.832196,0.963241,0.891997,0.999999,0.999999,0.999996,0.926956,0.945786,0.976855
palu,Lombok,1,1.000000,1.003096,0.971742,0.858596,1.000000,1.000000,1.000000,0.886236,0.910882,0.968315
palu,Lombok,2,0.999962,0.715630,0.936662,0.783257,1.000000,1.000000,0.999998,0.922611,0.924420,0.962247
palu,Lombok,3,1.000000,0.708079,0.940809,0.782054,1.000000,1.000000,1.000000,0.918688,0.923630,0.960256
palu,Lombok,4,1.000000,0.742725,0.949859,0.846993,1.000000,1.000000,1.000000,0.927351,0.930963,0.966932
Tiburon Peninsula (planet),Lombok,0,1.000000,1.181536,0.957543,0.784560,1.000000,1.000000,1.000000,0.706687,0.720907,0.792599
Tiburon Peninsula (planet),Lombok,1,1.000000,1.772376,0.982203,0.759871,1.000000,1.000000,1.000000,0.489951,0.713624,0.777767
Tiburon Peninsula (planet),Lombok,2,1.000000,1.343009,0.973107,0.789327,1.000000,1.000000,1.000000,0.586207,0.671945,0.741051
Tiburon Peninsula (planet),Lombok,3,1.000000,0.867597,0.962138,0.717606,1.000000,1.000000,1.000000,0.690187,0.689162,0.820822
Tiburon Peninsula (planet),Lombok,4,1.000000,1.521949,0.964683,0.780848,1.000000,1.000000,1.000000,0.656718,0.662186,0.751099
Tiburon Peninsula (Sentinel),Lombok,0,1.000000,0.752211,0.956463,0.854652,1.000000,1.000000,1.000000,0.885311,0.937430,0.966061
Tiburon Peninsula (Sentinel),Lombok,1,0.999948,0.623706,0.968900,0.854953,1.000000,1.000000,0.999998,0.867262,0.897028,0.960849
Tiburon Peninsula (Sentinel),Lombok,2,0.999968,0.677038,0.967416,0.867415,1.000000,1.000000,0.999998,0.871521,0.907930,0.960648
Tiburon Peninsula (Sentinel),Lombok,3,0.999999,0.803673,0.960081,0.875958,1.000000,1.000000,1.000000,0.893034,0.933448,0.968230
Tiburon Peninsula (Sentinel),Lombok,4,0.999994,0.771576,0.958322,0.852797,1.000000,1.000000,1.000000,0.865756,0.916243,0.954033
Wenchuan,Lombok,0,1.000000,1.341445,0.955303,0.786154,1.000000,1.000000,1.000000,0.681664,0.732525,0.574206
Wenchuan,Lombok,1,1.000000,3.723812,0.884369,0.663067,1.000000,1.000000,1.000000,0.547277,0.615054,0.381181
Wenchuan,Lombok,2,1.000000,3.366546,0.921665,0.757665,1.000000,1.000000,1.000000,0.622562,0.666385,0.428813
Wenchuan,Lombok,3,1.000000,1.673459,0.923012,0.710191,1.000000,1.000000,1.000000,0.713336,0.748244,0.590910
Wenchuan,Lombok,4,1.000000,1.129343,0.952587,0.801711,1.000000,1.000000,1.000000,0.777567,0.770817,0.648521
Hokkaido Iburi-Tobu,Longxi River (SAT),0,0.999928,0.588841,0.953034,0.523644,1.000000,0.999999,0.999999,0.785268,0.754991,0.905531
Hokkaido Iburi-Tobu,Longxi River (SAT),1,0.998456,0.616096,0.985546,0.815823,0.999980,0.999963,0.999917,0.805826,0.742936,0.920647
Hokkaido Iburi-Tobu,Longxi River (SAT),2,0.997460,0.414609,0.967905,0.534276,0.999973,0.999964,0.999891,0.667394,0.658777,0.837376
Hokkaido Iburi-Tobu,Longxi River (SAT),3,0.999891,0.575758,0.954870,0.548497,0.999999,0.999999,0.999998,0.788426,0.733097,0.905080
Hokkaido Iburi-Tobu,Longxi River (SAT),4,0.999804,0.606332,0.956080,0.559202,0.999998,0.999997,0.999994,0.802686,0.773906,0.915429
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),0,1.000000,0.380382,0.959835,0.617463,1.000000,1.000000,1.000000,0.686900,0.724415,0.838472
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),1,1.000000,0.492060,0.978507,0.746255,1.000000,1.000000,1.000000,0.573704,0.640117,0.814696
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),2,1.000000,0.268769,0.977341,0.662418,1.000000,1.000000,1.000000,0.545189,0.575399,0.738643
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),3,1.000000,0.358641,0.928398,0.623048,1.000000,1.000000,1.000000,0.727005,0.772516,0.786644
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),4,1.000000,0.341838,0.939079,0.611845,1.000000,1.000000,1.000000,0.731195,0.756742,0.800897
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),0,0.999802,0.691378,0.946800,0.490821,0.999996,0.999996,0.999990,0.714035,0.730418,0.915225
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),1,1.000000,0.604577,0.930791,0.509658,1.000000,1.000000,1.000000,0.682534,0.684255,0.883499
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),2,1.000000,0.604000,0.947749,0.527009,1.000000,1.000000,1.000000,0.660061,0.660261,0.894017
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),3,1.000000,0.577504,0.953612,0.571779,1.000000,1.000000,1.000000,0.654491,0.631429,0.868868
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),4,1.000000,0.816370,0.980659,0.809062,1.000000,1.000000,1.000000,0.575011,0.648201,0.897864
Lombok,Longxi River (SAT),0,1.000000,0.482082,0.945813,0.661806,1.000000,1.000000,1.000000,0.735258,0.766463,0.870063
Lombok,Longxi River (SAT),1,1.000000,0.552054,0.958562,0.619022,1.000000,1.000000,1.000000,0.746038,0.764790,0.889630
Lombok,Longxi River (SAT),2,0.999680,0.553407,0.969801,0.694347,0.999997,0.999998,0.999991,0.758060,0.761338,0.906604
Lombok,Longxi River (SAT),3,1.000000,0.630530,0.984865,0.776910,1.000000,1.000000,1.000000,0.773752,0.665019,0.882478
Lombok,Longxi River (SAT),4,0.999631,0.666654,0.960367,0.605453,0.999996,0.999996,0.999990,0.813372,0.828699,0.935882
Longxi River (UAV),Longxi River (SAT),0,0.999996,0.596852,0.968390,0.735862,1.000000,1.000000,1.000000,0.777631,0.780868,0.948942
Longxi River (UAV),Longxi River (SAT),1,1.000000,0.661124,0.983099,0.837529,1.000000,1.000000,1.000000,0.806449,0.814162,0.960376
Longxi River (UAV),Longxi River (SAT),2,1.000000,0.678411,0.975773,0.809420,1.000000,1.000000,1.000000,0.800556,0.814085,0.961596
Longxi River (UAV),Longxi River (SAT),3,1.000000,0.664426,0.976829,0.798876,1.000000,1.000000,1.000000,0.803279,0.813603,0.958685
Longxi River (UAV),Longxi River (SAT),4,1.000000,0.672557,0.978371,0.803141,1.000000,1.000000,1.000000,0.786808,0.814947,0.962548
Mengdong Township,Longxi River (SAT),0,0.999971,0.178875,0.966368,0.556167,1.000000,1.000000,0.999998,0.578517,0.560322,0.624074
Mengdong Township,Longxi River (SAT),1,1.000000,0.178851,0.968778,0.591285,1.000000,1.000000,1.000000,0.561729,0.531345,0.623762
Mengdong Township,Longxi River (SAT),2,0.999987,0.165536,0.964185,0.511378,1.000000,1.000000,1.000000,0.558565,0.528254,0.651100
Mengdong Township,Longxi River (SAT),3,0.999985,0.188079,0.972724,0.616915,1.000000,1.000000,1.000000,0.556478,0.541424,0.593835
Mengdong Township,Longxi River (SAT),4,1.000000,0.199710,0.977278,0.723433,1.000000,1.000000,1.000000,0.561397,0.578723,0.630230
Moxi town (UAV-0.2m),Longxi River (SAT),0,0.999917,0.704353,0.967975,0.647115,0.999999,0.999999,0.999998,0.834973,0.817799,0.963839
Moxi town (UAV-0.2m),Longxi River (SAT),1,0.999973,0.784145,0.945866,0.565640,1.000000,1.000000,1.000000,0.876769,0.871870,0.972543
Moxi town (UAV-0.2m),Longxi River (SAT),2,1.000000,0.752848,0.971780,0.679589,1.000000,1.000000,1.000000,0.858369,0.845837,0.963335
Moxi town (UAV-0.2m),Longxi River (SAT),3,0.999994,0.790139,0.957093,0.647122,1.000000,1.000000,1.000000,0.873751,0.867027,0.972439
Moxi town (UAV-0.2m),Longxi River (SAT),4,1.000000,0.663471,0.953294,0.693865,1.000000,1.000000,1.000000,0.806074,0.820513,0.947768
Moxi town (UAV-1m),Longxi River (SAT),0,0.999761,0.816588,0.948490,0.624276,0.999996,0.999996,0.999995,0.890740,0.894909,0.977337
Moxi town (UAV-1m),Longxi River (SAT),1,0.990619,0.719795,0.977652,0.665755,0.999767,0.999795,0.999675,0.796668,0.780901,0.964298
Moxi town (UAV-1m),Longxi River (SAT),2,0.996131,0.782935,0.970678,0.684069,0.999910,0.999911,0.999879,0.860834,0.825340,0.972637
Moxi town (UAV-1m),Longxi River (SAT),3,0.998409,0.797557,0.960113,0.569793,0.999959,0.999962,0.999953,0.887537,0.854716,0.975845
Moxi town (UAV-1m),Longxi River (SAT),4,0.990363,0.771790,0.976356,0.683727,0.999755,0.999732,0.999706,0.849909,0.804081,0.970732
Moxitaidi (SAT),Longxi River (SAT),0,0.999986,0.426327,0.969039,0.620567,1.000000,1.000000,1.000000,0.675986,0.625508,0.847856
Moxitaidi (SAT),Longxi River (SAT),1,0.999994,0.471897,0.960351,0.504062,1.000000,1.000000,1.000000,0.688935,0.699705,0.900052
Moxitaidi (SAT),Longxi River (SAT),2,1.000000,0.546942,0.976950,0.784771,1.000000,1.000000,1.000000,0.743881,0.757499,0.912402
Moxitaidi (SAT),Longxi River (SAT),3,0.999994,0.422121,0.959289,0.561897,1.000000,1.000000,1.000000,0.682982,0.711192,0.854876
Moxitaidi (SAT),Longxi River (SAT),4,0.999896,0.488527,0.981619,0.789611,0.999999,0.999999,0.999997,0.712944,0.743731,0.880011
Moxitaidi (UAV-0.6m),Longxi River (SAT),0,1.000000,0.404146,0.951182,0.713983,1.000000,1.000000,1.000000,0.713711,0.733119,0.864699
Moxitaidi (UAV-0.6m),Longxi River (SAT),1,1.000000,0.330460,0.970566,0.733062,1.000000,1.000000,1.000000,0.660468,0.629259,0.815397
Moxitaidi (UAV-0.6m),Longxi River (SAT),2,0.979525,0.584263,0.970570,0.647398,0.999344,0.999462,0.998637,0.615082,0.677703,0.899433
Moxitaidi (UAV-0.6m),Longxi River (SAT),3,0.917006,0.588596,0.975079,0.601749,0.997452,0.997903,0.996424,0.580320,0.605328,0.914446
Moxitaidi (UAV-0.6m),Longxi River (SAT),4,1.000000,0.372597,0.975032,0.781073,1.000000,1.000000,1.000000,0.569085,0.692082,0.802735
Moxitaidi (UAV-1m),Longxi River (SAT),0,0.976000,0.579257,0.983142,0.670178,0.999555,0.999424,0.999201,0.629225,0.656608,0.914298
