source_region,target_region,image_idx,wav_hf_ratio,fda_hf_ratio,wav_edge_sim,fda_edge_sim,wav_LH_corr,wav_HL_corr,wav_HH_corr,fda_LH_corr,fda_HL_corr,fda_HH_corr
Jiuzhai valley (UAV-0.2m),Hokkaido Iburi-Tobu,0,1.000000,0.946613,0.938978,0.926272,1.000000,1.000000,1.000000,0.985171,0.983897,0.997424
Jiuzhai valley (UAV-0.2m),Hokkaido Iburi-Tobu,1,1.000000,0.959035,0.964469,0.952524,1.000000,1.000000,1.000000,0.970561,0.974451,0.998176
Jiuzhai valley (UAV-0.2m),Hokkaido Iburi-Tobu,2,1.000000,0.947767,0.970072,0.973526,1.000000,1.000000,1.000000,0.984411,0.978700,0.998708
Jiuzhai valley (UAV-0.2m),Hokkaido Iburi-Tobu,3,1.000000,0.923521,0.878178,0.821389,1.000000,1.000000,1.000000,0.968937,0.965186,0.996835
Jiuzhai valley (UAV-0.2m),Hokkaido Iburi-Tobu,4,1.000000,0.934208,0.896368,0.860769,1.000000,1.000000,1.000000,0.974817,0.971665,0.986337
Jiuzhai valley (UAV-0.5m),Hokkaido Iburi-Tobu,0,0.999977,0.993963,0.929557,0.944163,1.000000,1.000000,1.000000,0.994085,0.995952,0.998755
Jiuzhai valley (UAV-0.5m),Hokkaido Iburi-Tobu,1,1.000000,0.986499,0.887326,0.855662,1.000000,1.000000,1.000000,0.981433,0.984587,0.990713
Jiuzhai valley (UAV-0.5m),Hokkaido Iburi-Tobu,2,1.000000,0.991275,0.923168,0.941289,1.000000,1.000000,1.000000,0.990915,0.991749,0.998351
Jiuzhai valley (UAV-0.5m),Hokkaido Iburi-Tobu,3,1.000000,0.971390,0.932112,0.950073,1.000000,1.000000,1.000000,0.989631,0.987484,0.996291
Jiuzhai valley (UAV-0.5m),Hokkaido Iburi-Tobu,4,1.000000,1.010533,0.966535,0.972947,1.000000,1.000000,1.000000,0.965690,0.967906,0.999396
Lombok,Hokkaido Iburi-Tobu,0,1.000000,1.002922,0.918444,0.933771,1.000000,1.000000,1.000000,0.990019,0.986363,0.999795
Lombok,Hokkaido Iburi-Tobu,1,1.000000,0.999422,0.945638,0.975471,1.000000,1.000000,1.000000,0.995190,0.996549,0.999669
Lombok,Hokkaido Iburi-Tobu,2,1.000000,0.994689,0.964225,0.992221,1.000000,1.000000,1.000000,0.995910,0.997170,0.999224
Lombok,Hokkaido Iburi-Tobu,3,1.000000,1.025647,0.979433,0.943579,1.000000,1.000000,1.000000,0.982748,0.968279,0.996064
Lombok,Hokkaido Iburi-Tobu,4,0.999997,0.990280,0.956674,0.991195,1.000000,1.000000,1.000000,0.997546,0.997782,0.999108
Longxi River (SAT),Hokkaido Iburi-Tobu,0,1.000000,1.421042,0.953250,0.960573,1.000000,1.000000,1.000000,0.886493,0.922404,0.986601
Longxi River (SAT),Hokkaido Iburi-Tobu,1,1.000000,1.674257,0.970817,0.968975,1.000000,1.000000,1.000000,0.862720,0.907006,0.980126
Longxi River (SAT),Hokkaido Iburi-Tobu,2,1.000000,1.128320,0.952123,0.950787,1.000000,1.000000,1.000000,0.896576,0.914324,0.987996
Longxi River (SAT),Hokkaido Iburi-Tobu,3,1.000000,1.204973,0.958203,0.963579,1.000000,1.000000,1.000000,0.898303,0.923340,0.985221
Longxi River (SAT),Hokkaido Iburi-Tobu,4,1.000000,1.072751,0.945192,0.943463,1.000000,1.000000,1.000000,0.908497,0.928485,0.987677
Longxi River (UAV),Hokkaido Iburi-Tobu,0,1.000000,0.981319,0.956412,0.974346,1.000000,1.000000,1.000000,0.988987,0.989443,0.999907
Longxi River (UAV),Hokkaido Iburi-Tobu,1,1.000000,1.014123,0.978025,0.974163,1.000000,1.000000,1.000000,0.991701,0.993018,0.999944
Longxi River (UAV),Hokkaido Iburi-Tobu,2,1.000000,1.017428,0.967124,0.984927,1.000000,1.000000,1.000000,0.990930,0.993465,0.999689
Longxi River (UAV),Hokkaido Iburi-Tobu,3,1.000000,1.012428,0.967817,0.978968,1.000000,1.000000,1.000000,0.989587,0.992011,0.999838
Longxi River (UAV),Hokkaido Iburi-Tobu,4,1.000000,1.031340,0.971122,0.978772,1.000000,1.000000,1.000000,0.987161,0.991703,0.999702
Mengdong Township,Hokkaido Iburi-Tobu,0,1.000000,0.972208,0.958359,0.988216,1.000000,1.000000,1.000000,0.990109,0.994615,0.997974
Mengdong Township,Hokkaido Iburi-Tobu,1,1.000000,0.985439,0.960374,0.987056,1.000000,1.000000,1.000000,0.989450,0.995581,0.999433
Mengdong Township,Hokkaido Iburi-Tobu,2,1.000000,0.978417,0.956356,0.987978,1.000000,1.000000,1.000000,0.988413,0.995356,0.998625
Mengdong Township,Hokkaido Iburi-Tobu,3,1.000000,0.992874,0.965553,0.994929,1.000000,1.000000,1.000000,0.993033,0.997488,0.997500
Mengdong Township,Hokkaido Iburi-Tobu,4,1.000000,0.963571,0.969751,0.971894,1.000000,1.000000,1.000000,0.979525,0.990603,0.998233
Moxi town (UAV-0.2m),Hokkaido Iburi-Tobu,0,0.999938,0.976051,0.962935,0.977318,1.000000,1.000000,0.999999,0.994360,0.989801,0.999710
Moxi town (UAV-0.2m),Hokkaido Iburi-Tobu,1,1.000000,0.990724,0.933656,0.973960,1.000000,1.000000,1.000000,0.997321,0.997969,0.999216
Moxi town (UAV-0.2m),Hokkaido Iburi-Tobu,2,1.000000,0.989670,0.970712,0.959295,1.000000,1.000000,1.000000,0.996235,0.995278,0.997511
Moxi town (UAV-0.2m),Hokkaido Iburi-Tobu,3,1.000000,0.995980,0.946760,0.969633,1.000000,1.000000,1.000000,0.997877,0.996816,0.999882
Moxi town (UAV-0.2m),Hokkaido Iburi-Tobu,4,1.000000,1.007157,0.929153,0.942656,1.000000,1.000000,1.000000,0.991465,0.994233,0.999750
Moxi town (UAV-1m),Hokkaido Iburi-Tobu,0,0.999891,0.982795,0.934010,0.941368,0.999999,0.999999,0.999998,0.995494,0.995976,0.997193
Moxi town (UAV-1m),Hokkaido Iburi-Tobu,1,0.994712,0.967457,0.974780,0.968198,0.999919,0.999933,0.999872,0.989226,0.983229,0.999024
Moxi town (UAV-1m),Hokkaido Iburi-Tobu,2,0.997086,0.982067,0.962537,0.958910,0.999955,0.999961,0.999940,0.995187,0.986774,0.999294
Moxi town (UAV-1m),Hokkaido Iburi-Tobu,3,0.998556,0.987724,0.955637,0.979432,0.999974,0.999978,0.999970,0.997601,0.996035,0.999448
Moxi town (UAV-1m),Hokkaido Iburi-Tobu,4,0.993698,0.980450,0.971321,0.961574,0.999868,0.999898,0.999842,0.994630,0.984450,0.999165
Moxitaidi (SAT),Hokkaido Iburi-Tobu,0,1.000000,0.970877,0.960107,0.975431,1.000000,1.000000,1.000000,0.990536,0.980876,0.999682
Moxitaidi (SAT),Hokkaido Iburi-Tobu,1,1.000000,0.973900,0.952974,0.969082,1.000000,1.000000,1.000000,0.993346,0.986916,0.999635
Moxitaidi (SAT),Hokkaido Iburi-Tobu,2,1.000000,0.989925,0.966257,0.977634,1.000000,1.000000,1.000000,0.988651,0.988484,0.999731
Moxitaidi (SAT),Hokkaido Iburi-Tobu,3,1.000000,0.977194,0.947266,0.972253,1.000000,1.000000,1.000000,0.992566,0.992552,0.999780
Moxitaidi (SAT),Hokkaido Iburi-Tobu,4,1.000000,0.969690,0.975077,0.972662,1.000000,1.000000,1.000000,0.985585,0.987734,0.996856
Moxitaidi (UAV-0.6m),Hokkaido Iburi-Tobu,0,1.000000,1.055602,0.920153,0.946148,1.000000,1.000000,1.000000,0.977363,0.990014,0.999571
Moxitaidi (UAV-0.6m),Hokkaido Iburi-Tobu,1,1.000000,0.989122,0.956505,0.975432,1.000000,1.000000,1.000000,0.988944,0.987614,0.999782
Moxitaidi (UAV-0.6m),Hokkaido Iburi-Tobu,2,0.979465,0.986764,0.953887,0.947638,0.999602,0.999606,0.999069,0.986587,0.988099,0.998545
Moxitaidi (UAV-0.6m),Hokkaido Iburi-Tobu,3,0.923931,0.959315,0.957416,0.892260,0.998662,0.998929,0.998591,0.962957,0.962241,0.998247
Moxitaidi (UAV-0.6m),Hokkaido Iburi-Tobu,4,1.000000,1.005451,0.960156,0.978926,1.000000,1.000000,1.000000,0.980939,0.987965,0.999667
Moxitaidi (UAV-1m),Hokkaido Iburi-Tobu,0,0.956975,0.948625,0.977152,0.949759,0.999295,0.999341,0.998941,0.975899,0.971126,0.998330
Moxitaidi (UAV-1m),Hokkaido Iburi-Tobu,1,0.951862,0.964922,0.970906,0.939810,0.999042,0.999340,0.998649,0.976261,0.967321,0.998981
Moxitaidi (UAV-1m),Hokkaido Iburi-Tobu,2,1.000000,0.999352,0.959361,0.982678,1.000000,1.000000,1.000000,0.990392,0.993650,0.999834
Moxitaidi (UAV-1m),Hokkaido Iburi-Tobu,3,1.000000,0.960306,0.970507,0.976512,1.000000,1.000000,1.000000,0.988599,0.987658,0.999689
Moxitaidi (UAV-1m),Hokkaido Iburi-Tobu,4,1.000000,0.981650,0.949827,0.963679,1.000000,1.000000,1.000000,0.989660,0.985297,0.999554
palu,Hokkaido Iburi-Tobu,0,0.999983,0.988726,0.958053,0.976390,1.000000,1.000000,1.000000,0.990906,0.994838,0.999882
palu,Hokkaido Iburi-Tobu,1,1.000000,0.984296,0.965437,0.963803,1.000000,1.000000,1.000000,0.976803,0.983497,0.999144
palu,Hokkaido Iburi-Tobu,2,1.000000,0.997403,0.926384,0.955652,1.000000,1.000000,1.000000,0.997026,0.996137,0.998601
palu,Hokkaido Iburi-Tobu,3,1.000000,0.995256,0.931408,0.954986,1.000000,1.000000,1.000000,0.996558,0.995724,0.997793
palu,Hokkaido Iburi-Tobu,4,1.000000,0.993012,0.941679,0.975342,1.000000,1.000000,1.000000,0.996487,0.996279,0.998047
Tiburon Peninsula (planet),Hokkaido Iburi-Tobu,0,1.000000,0.858144,0.942713,0.929931,1.000000,1.000000,1.000000,0.962900,0.958125,0.997714
Tiburon Peninsula (planet),Hokkaido Iburi-Tobu,1,1.000000,0.908753,0.974969,0.918191,1.000000,1.000000,1.000000,0.843028,0.941495,0.995066
Tiburon Peninsula (planet),Hokkaido Iburi-Tobu,2,1.000000,0.744310,0.961237,0.918429,1.000000,1.000000,1.000000,0.882061,0.926420,0.996084
Tiburon Peninsula (planet),Hokkaido Iburi-Tobu,3,1.000000,0.759656,0.946827,0.854950,1.000000,1.000000,1.000000,0.938781,0.903643,0.996430
Tiburon Peninsula (planet),Hokkaido Iburi-Tobu,4,1.000000,0.736882,0.951254,0.904089,1.000000,1.000000,1.000000,0.923845,0.913407,0.997254
Tiburon Peninsula (Sentinel),Hokkaido Iburi-Tobu,0,1.000000,0.979146,0.949084,0.979396,1.000000,1.000000,1.000000,0.989523,0.996267,0.999813
Tiburon Peninsula (Sentinel),Hokkaido Iburi-Tobu,1,1.000000,0.957502,0.965069,0.975525,1.000000,1.000000,1.000000,0.982914,0.990034,0.998809
Tiburon Peninsula (Sentinel),Hokkaido Iburi-Tobu,2,1.000000,0.957742,0.962056,0.977044,1.000000,1.000000,1.000000,0.984513,0.990340,0.999037
Tiburon Peninsula (Sentinel),Hokkaido Iburi-Tobu,3,1.000000,0.974900,0.952146,0.973303,1.000000,1.000000,1.000000,0.989503,0.994003,0.999720
Tiburon Peninsula (Sentinel),Hokkaido Iburi-Tobu,4,1.000000,0.962636,0.950253,0.973456,1.000000,1.000000,1.000000,0.986690,0.990364,0.999702
Wenchuan,Hokkaido Iburi-Tobu,0,1.000000,0.922288,0.939798,0.947180,1.000000,1.000000,1.000000,0.970360,0.974491,0.991107
Wenchuan,Hokkaido Iburi-Tobu,1,1.000000,0.928249,0.843847,0.771874,1.000000,1.000000,1.000000,0.913037,0.953296,0.964976
Wenchuan,Hokkaido Iburi-Tobu,2,1.000000,0.966499,0.894834,0.890589,1.000000,1.000000,1.000000,0.949879,0.955279,0.960378
Wenchuan,Hokkaido Iburi-Tobu,3,1.000000,0.992373,0.895615,0.863199,1.000000,1.000000,1.000000,0.968110,0.972672,0.981536
Wenchuan,Hokkaido Iburi-Tobu,4,1.000000,0.955135,0.936084,0.949411,1.000000,1.000000,1.000000,0.981281,0.980262,0.977072
Hokkaido Iburi-Tobu,Jiuzhai valley (UAV-0.2m),0,0.999793,0.902596,0.952875,0.948040,0.999998,0.999997,0.999994,0.978907,0.972246,0.965363
Hokkaido Iburi-Tobu,Jiuzhai valley (UAV-0.2m),1,0.998020,0.606814,0.985225,0.868773,0.999973,0.999951,0.999890,0.871488,0.878352,0.833991
Hokkaido Iburi-Tobu,Jiuzhai valley (UAV-0.2m),2,0.996421,0.747644,0.967882,0.916765,0.999954,0.999940,0.999817,0.945338,0.949223,0.906825
Hokkaido Iburi-Tobu,Jiuzhai valley (UAV-0.2m),3,0.999771,0.903707,0.954912,0.961010,0.999998,0.999996,0.999993,0.980265,0.973707,0.968870
Hokkaido Iburi-Tobu,Jiuzhai valley (UAV-0.2m),4,0.999653,0.894552,0.955967,0.949883,0.999996,0.999994,0.999986,0.980533,0.976349,0.967103
Jiuzhai valley (UAV-0.5m),Jiuzhai valley (UAV-0.2m),0,0.999689,0.977447,0.946906,0.955478,0.999993,0.999994,0.999984,0.988980,0.990367,0.993703
Jiuzhai valley (UAV-0.5m),Jiuzhai valley (UAV-0.2m),1,1.000000,0.977434,0.931649,0.909856,1.000000,1.000000,1.000000,0.971936,0.972918,0.984567
Jiuzhai valley (UAV-0.5m),Jiuzhai valley (UAV-0.2m),2,0.999998,0.974043,0.948193,0.960416,1.000000,1.000000,1.000000,0.983629,0.983404,0.990062
Jiuzhai valley (UAV-0.5m),Jiuzhai valley (UAV-0.2m),3,1.000000,0.962244,0.953947,0.966851,1.000000,1.000000,1.000000,0.985225,0.983945,0.990791
Jiuzhai valley (UAV-0.5m),Jiuzhai valley (UAV-0.2m),4,1.000000,0.974900,0.980226,0.955229,1.000000,1.000000,1.000000,0.958227,0.964674,0.985987
Lombok,Jiuzhai valley (UAV-0.2m),0,1.000000,0.997903,0.946422,0.965530,1.000000,1.000000,1.000000,0.987473,0.980106,0.991714
Lombok,Jiuzhai valley (UAV-0.2m),1,1.000000,0.975182,0.958342,0.975157,1.000000,1.000000,1.000000,0.988529,0.987249,0.988615
Lombok,Jiuzhai valley (UAV-0.2m),2,0.999797,0.914675,0.969666,0.965446,0.999998,0.999999,0.999995,0.975387,0.983319,0.970542
Lombok,Jiuzhai valley (UAV-0.2m),3,1.000000,0.978546,0.984078,0.878316,1.000000,1.000000,1.000000,0.963838,0.957138,0.973987
Lombok,Jiuzhai valley (UAV-0.2m),4,0.999803,0.874459,0.960254,0.937562,0.999998,0.999998,0.999995,0.976790,0.976957,0.964631
Longxi River (SAT),Jiuzhai valley (UAV-0.2m),0,1.000000,1.458471,0.973119,0.882595,1.000000,1.000000,1.000000,0.810633,0.795150,0.867011
Longxi River (SAT),Jiuzhai valley (UAV-0.2m),1,1.000000,1.800562,0.983276,0.898755,1.000000,1.000000,1.000000,0.798343,0.780394,0.911878
Longxi River (SAT),Jiuzhai valley (UAV-0.2m),2,1.000000,1.199154,0.972966,0.918289,1.000000,1.000000,1.000000,0.836922,0.846223,0.890341
Longxi River (SAT),Jiuzhai valley (UAV-0.2m),3,1.000000,1.219455,0.975648,0.879176,1.000000,1.000000,1.000000,0.824795,0.817758,0.873627
Longxi River (SAT),Jiuzhai valley (UAV-0.2m),4,1.000000,1.093202,0.968270,0.864756,1.000000,1.000000,1.000000,0.823449,0.832969,0.856380
Longxi River (UAV),Jiuzhai valley (UAV-0.2m),0,0.999999,0.949904,0.968674,0.935054,1.000000,1.000000,1.000000,0.981494,0.982124,0.985843
Longxi River (UAV),Jiuzhai valley (UAV-0.2m),1,1.000000,1.003033,0.982610,0.900834,1.000000,1.000000,1.000000,0.986351,0.982545,0.992917
Longxi River (UAV),Jiuzhai valley (UAV-0.2m),2,1.000000,1.016074,0.975016,0.937550,1.000000,1.000000,1.000000,0.986776,0.982973,0.996233
Longxi River (UAV),Jiuzhai valley (UAV-0.2m),3,1.000000,1.008972,0.976199,0.912210,1.000000,1.000000,1.000000,0.987798,0.982426,0.994585
Longxi River (UAV),Jiuzhai valley (UAV-0.2m),4,1.000000,1.038205,0.977794,0.933104,1.000000,1.000000,1.000000,0.985556,0.979982,0.998077
Mengdong Township,Jiuzhai valley (UAV-0.2m),0,0.999933,0.803335,0.966412,0.924258,0.999999,1.000000,0.999995,0.946017,0.948946,0.871369
Mengdong Township,Jiuzhai valley (UAV-0.2m),1,0.999993,0.906856,0.968695,0.959580,1.000000,1.000000,1.000000,0.968244,0.976655,0.932176
Mengdong Township,Jiuzhai valley (UAV-0.2m),2,0.999968,0.897298,0.964091,0.967223,1.000000,1.000000,0.999997,0.970447,0.978659,0.933357
Mengdong Township,Jiuzhai valley (UAV-0.2m),3,0.999923,0.772350,0.972569,0.919356,0.999999,1.000000,0.999995,0.940246,0.932599,0.851238
Mengdong Township,Jiuzhai valley (UAV-0.2m),4,1.000000,0.854250,0.977262,0.915870,1.000000,1.000000,1.000000,0.952302,0.961031,0.905771
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.2m),0,0.999907,0.955769,0.968031,0.977063,0.999999,0.999999,0.999998,0.991785,0.989613,0.994977
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.2m),1,0.999969,0.965058,0.945967,0.970850,1.000000,1.000000,1.000000,0.991367,0.991346,0.993140
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.2m),2,1.000000,0.909474,0.971448,0.861679,1.000000,1.000000,1.000000,0.975043,0.971389,0.970589
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.2m),3,0.999996,0.989940,0.957216,0.984746,1.000000,1.000000,1.000000,0.997054,0.996551,0.998425
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.2m),4,1.000000,0.999896,0.952693,0.974861,1.000000,1.000000,1.000000,0.989234,0.990137,0.995396
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.2m),0,0.999652,0.966472,0.948411,0.958607,0.999993,0.999993,0.999992,0.992018,0.991546,0.993357
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.2m),1,0.991066,0.905669,0.977789,0.961017,0.999787,0.999814,0.999694,0.981468,0.979274,0.988352
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.2m),2,0.996578,0.971389,0.971032,0.970045,0.999924,0.999928,0.999898,0.993936,0.988800,0.997174
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.2m),3,0.998278,0.964888,0.960109,0.986473,0.999955,0.999959,0.999949,0.995413,0.995044,0.996588
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.2m),4,0.990135,0.940201,0.976029,0.959125,0.999753,0.999710,0.999703,0.989482,0.981850,0.992962
Moxitaidi (SAT),Jiuzhai valley (UAV-0.2m),0,0.999985,0.903806,0.969384,0.942614,1.000000,1.000000,0.999999,0.972215,0.972865,0.975605
Moxitaidi (SAT),Jiuzhai valley (UAV-0.2m),1,0.999987,0.880902,0.960190,0.938690,1.000000,1.000000,1.000000,0.970455,0.969997,0.972778
Moxitaidi (SAT),Jiuzhai valley (UAV-0.2m),2,1.000000,0.954127,0.976845,0.973612,1.000000,1.000000,1.000000,0.979396,0.981244,0.985216
Moxitaidi (SAT),Jiuzhai valley (UAV-0.2m),3,0.999984,0.921762,0.959135,0.964693,1.000000,1.000000,1.000000,0.978938,0.980884,0.978008
Moxitaidi (SAT),Jiuzhai valley (UAV-0.2m),4,0.999928,0.847068,0.981340,0.872505,0.999999,0.999999,0.999998,0.946066,0.951326,0.938676
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.2m),0,1.000000,1.044173,0.951205,0.950694,1.000000,1.000000,1.000000,0.961137,0.970301,0.983866
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.2m),1,1.000000,0.977323,0.969974,0.970803,1.000000,1.000000,1.000000,0.983480,0.984760,0.990422
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.2m),2,0.979649,0.992157,0.970725,0.980999,0.999297,0.999435,0.998561,0.990095,0.991807,0.998991
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.2m),3,0.916794,0.955553,0.975151,0.936359,0.997383,0.997843,0.996308,0.969819,0.969692,0.997923
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.2m),4,1.000000,1.008825,0.974178,0.957436,1.000000,1.000000,1.000000,0.981445,0.981204,0.990934
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.2m),0,0.977183,0.855319,0.983010,0.948393,0.999571,0.999458,0.999226,0.971088,0.968348,0.983617
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.2m),1,0.948911,0.907279,0.980157,0.955207,0.998640,0.998708,0.997682,0.976245,0.971571,0.992876
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.2m),2,1.000000,0.988580,0.971072,0.951973,1.000000,1.000000,1.000000,0.985884,0.984792,0.989856
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.2m),3,0.999994,0.943364,0.975372,0.961715,1.000000,1.000000,1.000000,0.985676,0.986659,0.993686
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.2m),4,1.000000,0.965234,0.963359,0.972862,1.000000,1.000000,1.000000,0.988192,0.986138,0.992849
palu,Jiuzhai valley (UAV-0.2m),0,0.999910,0.943216,0.966335,0.967907,0.999999,0.999999,0.999996,0.985038,0.988960,0.986081
palu,Jiuzhai valley (UAV-0.2m),1,1.000000,0.864551,0.974611,0.931309,1.000000,1.000000,1.000000,0.957214,0.963155,0.952603
palu,Jiuzhai valley (UAV-0.2m),2,0.999921,0.969850,0.942255,0.967705,0.999999,0.999999,0.999997,0.991484,0.987687,0.987929
palu,Jiuzhai valley (UAV-0.2m),3,0.999996,0.980214,0.945995,0.967350,1.000000,1.000000,1.000000,0.993982,0.991402,0.992319
palu,Jiuzhai valley (UAV-0.2m),4,0.999982,0.946337,0.954588,0.971139,1.000000,1.000000,1.000000,0.985983,0.983955,0.979391
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.2m),0,1.000000,0.788475,0.968179,0.917611,1.000000,1.000000,1.000000,0.928815,0.930793,0.918760
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.2m),1,1.000000,0.861728,0.987257,0.924404,1.000000,1.000000,1.000000,0.856862,0.944364,0.956847
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.2m),2,1.000000,0.737701,0.979427,0.937590,1.000000,1.000000,1.000000,0.890700,0.941603,0.964739
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.2m),3,1.000000,0.752419,0.971867,0.898406,1.000000,1.000000,1.000000,0.937314,0.920333,0.983297
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.2m),4,1.000000,0.717270,0.973828,0.924076,1.000000,1.000000,1.000000,0.914536,0.922894,0.951410
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.2m),0,0.999965,0.914103,0.960197,0.963755,1.000000,1.000000,0.999999,0.976655,0.979063,0.973356
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.2m),1,0.999726,0.895594,0.971129,0.959357,0.999994,0.999997,0.999980,0.969514,0.978733,0.968033
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.2m),2,0.999895,0.921164,0.970255,0.965789,0.999998,0.999999,0.999992,0.977723,0.985339,0.981019
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.2m),3,0.999977,0.945275,0.964811,0.970914,1.000000,1.000000,1.000000,0.980528,0.985370,0.985562
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.2m),4,0.999993,0.936200,0.963316,0.965051,1.000000,1.000000,1.000000,0.978569,0.985075,0.984796
Wenchuan,Jiuzhai valley (UAV-0.2m),0,1.000000,0.940470,0.966492,0.975052,1.000000,1.000000,1.000000,0.968027,0.979882,0.989621
Wenchuan,Jiuzhai valley (UAV-0.2m),1,1.000000,0.994366,0.912526,0.867699,1.000000,1.000000,1.000000,0.909282,0.946188,0.958551
Wenchuan,Jiuzhai valley (UAV-0.2m),2,1.000000,1.024052,0.940834,0.949847,1.000000,1.000000,1.000000,0.949434,0.951479,0.961348
Wenchuan,Jiuzhai valley (UAV-0.2m),3,1.000000,0.993751,0.941090,0.901573,1.000000,1.000000,1.000000,0.961667,0.955267,0.953212
Wenchuan,Jiuzhai valley (UAV-0.2m),4,1.000000,0.977614,0.962878,0.980745,1.000000,1.000000,1.000000,0.983755,0.979600,0.984287
Hokkaido Iburi-Tobu,Jiuzhai valley (UAV-0.5m),0,0.999573,0.900241,0.953134,0.952039,0.999996,0.999993,0.999985,0.980562,0.974653,0.965892
Hokkaido Iburi-Tobu,Jiuzhai valley (UAV-0.5m),1,0.996788,0.625724,0.985237,0.872418,0.999955,0.999918,0.999819,0.891234,0.890597,0.853821
Hokkaido Iburi-Tobu,Jiuzhai valley (UAV-0.5m),2,0.994732,0.727782,0.967998,0.910645,0.999929,0.999907,0.999714,0.942591,0.945817,0.899307
Hokkaido Iburi-Tobu,Jiuzhai valley (UAV-0.5m),3,0.999609,0.901184,0.955112,0.964179,0.999996,0.999992,0.999985,0.981925,0.976066,0.969356
Hokkaido Iburi-Tobu,Jiuzhai valley (UAV-0.5m),4,0.999392,0.891865,0.956089,0.948127,0.999992,0.999987,0.999970,0.981809,0.977609,0.967783
Jiuzhai valley (UAV-0.2m),Jiuzhai valley (UAV-0.5m),0,0.999990,0.948853,0.961455,0.967503,1.000000,1.000000,1.000000,0.984360,0.986501,0.996601
Jiuzhai valley (UAV-0.2m),Jiuzhai valley (UAV-0.5m),1,1.000000,0.937960,0.979163,0.924658,1.000000,1.000000,1.000000,0.966062,0.973083,0.986321
Jiuzhai valley (UAV-0.2m),Jiuzhai valley (UAV-0.5m),2,1.000000,0.924644,0.977379,0.957306,1.000000,1.000000,1.000000,0.980252,0.977866,0.987033
Jiuzhai valley (UAV-0.2m),Jiuzhai valley (UAV-0.5m),3,1.000000,0.937018,0.933551,0.913388,1.000000,1.000000,1.000000,0.969949,0.967806,0.994922
Jiuzhai valley (UAV-0.2m),Jiuzhai valley (UAV-0.5m),4,1.000000,0.945998,0.943385,0.936356,1.000000,1.000000,1.000000,0.976676,0.974735,0.986438
Lombok,Jiuzhai valley (UAV-0.5m),0,1.000000,0.991458,0.948028,0.966888,1.000000,1.000000,1.000000,0.987818,0.981838,0.993059
Lombok,Jiuzhai valley (UAV-0.5m),1,0.999998,0.977789,0.959509,0.982941,1.000000,1.000000,1.000000,0.991085,0.990402,0.990754
Lombok,Jiuzhai valley (UAV-0.5m),2,0.999277,0.904294,0.969798,0.963197,0.999990,0.999993,0.999974,0.976086,0.983135,0.968436
Lombok,Jiuzhai valley (UAV-0.5m),3,1.000000,0.981920,0.984489,0.874939,1.000000,1.000000,1.000000,0.971123,0.960842,0.978483
Lombok,Jiuzhai valley (UAV-0.5m),4,0.999427,0.862559,0.959992,0.936095,0.999992,0.999994,0.999983,0.976388,0.976660,0.962316
Longxi River (SAT),Jiuzhai valley (UAV-0.5m),0,1.000000,1.364189,0.973171,0.900249,1.000000,1.000000,1.000000,0.835308,0.824312,0.868583
Longxi River (SAT),Jiuzhai valley (UAV-0.5m),1,1.000000,1.674035,0.982822,0.908426,1.000000,1.000000,1.000000,0.823891,0.810574,0.920712
Longxi River (SAT),Jiuzhai valley (UAV-0.5m),2,1.000000,1.123739,0.972716,0.931078,1.000000,1.000000,1.000000,0.856678,0.865418,0.896398
Longxi River (SAT),Jiuzhai valley (UAV-0.5m),3,1.000000,1.152744,0.976314,0.888495,1.000000,1.000000,1.000000,0.844938,0.843016,0.885639
