source_region,target_region,image_idx,wav_hf_ratio,fda_hf_ratio,wav_edge_sim,fda_edge_sim,wav_LH_corr,wav_HL_corr,wav_HH_corr,fda_LH_corr,fda_HL_corr,fda_HH_corr
Moxitaidi (UAV-1m),Longxi River (SAT),1,0.949278,0.765438,0.980214,0.783162,0.998691,0.998759,0.997775,0.844689,0.825786,0.980315
Moxitaidi (UAV-1m),Longxi River (SAT),2,1.000000,0.754495,0.971439,0.849460,1.000000,1.000000,1.000000,0.886660,0.898120,0.975390
Moxitaidi (UAV-1m),Longxi River (SAT),3,0.999997,0.717832,0.975488,0.797116,1.000000,1.000000,1.000000,0.859679,0.874428,0.978692
Moxitaidi (UAV-1m),Longxi River (SAT),4,1.000000,0.766381,0.963718,0.769638,1.000000,1.000000,1.000000,0.881249,0.864393,0.979601
palu,Longxi River (SAT),0,0.999901,0.850173,0.966269,0.821491,0.999998,0.999998,0.999994,0.907633,0.937443,0.988122
palu,Longxi River (SAT),1,1.000000,0.871505,0.974559,0.812176,1.000000,1.000000,1.000000,0.869305,0.913366,0.985673
palu,Longxi River (SAT),2,0.999932,0.842218,0.942200,0.765058,0.999999,0.999999,0.999997,0.930009,0.925691,0.983706
palu,Longxi River (SAT),3,0.999995,0.848284,0.945839,0.774875,1.000000,1.000000,1.000000,0.928928,0.926465,0.983840
palu,Longxi River (SAT),4,0.999995,0.832117,0.954568,0.804841,1.000000,1.000000,1.000000,0.923538,0.923659,0.984237
Tiburon Peninsula (planet),Longxi River (SAT),0,1.000000,0.351148,0.967931,0.794330,1.000000,1.000000,1.000000,0.743716,0.787444,0.925883
Tiburon Peninsula (planet),Longxi River (SAT),1,1.000000,0.654975,0.987159,0.729997,1.000000,1.000000,1.000000,0.396234,0.781438,0.920967
Tiburon Peninsula (planet),Longxi River (SAT),2,1.000000,0.358272,0.980125,0.752789,1.000000,1.000000,1.000000,0.547860,0.749262,0.909289
Tiburon Peninsula (planet),Longxi River (SAT),3,1.000000,0.303075,0.971727,0.665681,1.000000,1.000000,1.000000,0.702937,0.687812,0.913607
Tiburon Peninsula (planet),Longxi River (SAT),4,1.000000,0.360260,0.974203,0.813659,1.000000,1.000000,1.000000,0.736646,0.747230,0.941213
Tiburon Peninsula (Sentinel),Longxi River (SAT),0,0.999996,0.757474,0.960185,0.779321,1.000000,1.000000,1.000000,0.841327,0.928740,0.979027
Tiburon Peninsula (Sentinel),Longxi River (SAT),1,0.999836,0.704495,0.971158,0.780809,0.999997,0.999999,0.999991,0.813962,0.888653,0.973259
Tiburon Peninsula (Sentinel),Longxi River (SAT),2,0.999933,0.689182,0.970259,0.790820,0.999999,0.999999,0.999996,0.817562,0.889274,0.971913
Tiburon Peninsula (Sentinel),Longxi River (SAT),3,0.999995,0.762034,0.964586,0.818071,1.000000,1.000000,1.000000,0.855864,0.926189,0.979356
Tiburon Peninsula (Sentinel),Longxi River (SAT),4,0.999992,0.678952,0.963129,0.777132,1.000000,1.000000,1.000000,0.815386,0.895209,0.967484
Wenchuan,Longxi River (SAT),0,1.000000,0.361162,0.965416,0.768822,1.000000,1.000000,1.000000,0.717605,0.724418,0.709965
Wenchuan,Longxi River (SAT),1,1.000000,0.453216,0.911974,0.710004,1.000000,1.000000,1.000000,0.839693,0.830650,0.870173
Wenchuan,Longxi River (SAT),2,1.000000,0.469209,0.940916,0.810619,1.000000,1.000000,1.000000,0.781761,0.833317,0.791986
Wenchuan,Longxi River (SAT),3,1.000000,0.398593,0.940239,0.625910,1.000000,1.000000,1.000000,0.671151,0.746080,0.691972
Wenchuan,Longxi River (SAT),4,1.000000,0.391197,0.962615,0.731222,1.000000,1.000000,1.000000,0.731091,0.753173,0.718356
Hokkaido Iburi-Tobu,Longxi River (UAV),0,1.000000,0.895246,0.944184,0.891719,1.000000,1.000000,1.000000,0.968185,0.966166,0.994694
Hokkaido Iburi-Tobu,Longxi River (UAV),1,0.999246,0.918603,0.983549,0.945844,0.999993,0.999987,0.999971,0.966506,0.945672,0.995510
Hokkaido Iburi-Tobu,Longxi River (UAV),2,0.999982,0.775973,0.964048,0.836430,1.000000,1.000000,1.000000,0.919792,0.918797,0.985109
Hokkaido Iburi-Tobu,Longxi River (UAV),3,1.000000,0.876165,0.946077,0.881044,1.000000,1.000000,1.000000,0.963248,0.961115,0.994477
Hokkaido Iburi-Tobu,Longxi River (UAV),4,1.000000,0.890763,0.949582,0.899630,1.000000,1.000000,1.000000,0.967940,0.967325,0.995628
Jiuzhai valley (UAV-0.2m),Longxi River (UAV),0,1.000000,0.728153,0.935253,0.801392,1.000000,1.000000,1.000000,0.925261,0.924309,0.986523
Jiuzhai valley (UAV-0.2m),Longxi River (UAV),1,1.000000,0.811359,0.963199,0.885064,1.000000,1.000000,1.000000,0.883803,0.894478,0.985171
Jiuzhai valley (UAV-0.2m),Longxi River (UAV),2,1.000000,0.646950,0.969250,0.874007,1.000000,1.000000,1.000000,0.887168,0.873396,0.969287
Jiuzhai valley (UAV-0.2m),Longxi River (UAV),3,1.000000,0.816005,0.871287,0.717483,1.000000,1.000000,1.000000,0.902863,0.900423,0.976650
Jiuzhai valley (UAV-0.2m),Longxi River (UAV),4,1.000000,0.727384,0.890680,0.724142,1.000000,1.000000,1.000000,0.912126,0.903315,0.969774
Jiuzhai valley (UAV-0.5m),Longxi River (UAV),0,0.999971,0.880075,0.926425,0.793885,1.000000,1.000000,1.000000,0.945872,0.942955,0.993052
Jiuzhai valley (UAV-0.5m),Longxi River (UAV),1,1.000000,0.831204,0.879735,0.703821,1.000000,1.000000,1.000000,0.932411,0.920768,0.983746
Jiuzhai valley (UAV-0.5m),Longxi River (UAV),2,1.000000,0.808043,0.918991,0.773241,1.000000,1.000000,1.000000,0.921229,0.903945,0.989180
Jiuzhai valley (UAV-0.5m),Longxi River (UAV),3,1.000000,0.801454,0.928366,0.807859,1.000000,1.000000,1.000000,0.924216,0.904971,0.987917
Jiuzhai valley (UAV-0.5m),Longxi River (UAV),4,1.000000,1.021925,0.965288,0.925565,1.000000,1.000000,1.000000,0.883152,0.899627,0.992732
Lombok,Longxi River (UAV),0,1.000000,0.940587,0.914560,0.868290,1.000000,1.000000,1.000000,0.965620,0.958726,0.994452
Lombok,Longxi River (UAV),1,1.000000,0.891493,0.943325,0.895556,1.000000,1.000000,1.000000,0.966923,0.968696,0.995156
Lombok,Longxi River (UAV),2,1.000000,0.865076,0.963501,0.920965,1.000000,1.000000,1.000000,0.967724,0.953520,0.994770
Lombok,Longxi River (UAV),3,1.000000,0.993335,0.979164,0.918133,1.000000,1.000000,1.000000,0.973632,0.911050,0.994426
Lombok,Longxi River (UAV),4,1.000000,0.907862,0.956192,0.914241,1.000000,1.000000,1.000000,0.973640,0.971365,0.996417
Longxi River (SAT),Longxi River (UAV),0,1.000000,2.684095,0.955534,0.904181,1.000000,1.000000,1.000000,0.632461,0.666431,0.632881
Longxi River (SAT),Longxi River (UAV),1,1.000000,3.558791,0.973434,0.918397,1.000000,1.000000,1.000000,0.588285,0.653497,0.585621
Longxi River (SAT),Longxi River (UAV),2,1.000000,2.072449,0.953685,0.887102,1.000000,1.000000,1.000000,0.603003,0.648192,0.642575
Longxi River (SAT),Longxi River (UAV),3,1.000000,2.282311,0.959998,0.898440,1.000000,1.000000,1.000000,0.608292,0.652099,0.622748
Longxi River (SAT),Longxi River (UAV),4,1.000000,1.733048,0.946277,0.870799,1.000000,1.000000,1.000000,0.619235,0.662044,0.658910
Mengdong Township,Longxi River (UAV),0,1.000000,0.640038,0.956921,0.833295,1.000000,1.000000,1.000000,0.872464,0.898044,0.951874
Mengdong Township,Longxi River (UAV),1,1.000000,0.623896,0.959260,0.839225,1.000000,1.000000,1.000000,0.865111,0.887248,0.948941
Mengdong Township,Longxi River (UAV),2,1.000000,0.622473,0.954963,0.813895,1.000000,1.000000,1.000000,0.855667,0.885807,0.941532
Mengdong Township,Longxi River (UAV),3,1.000000,0.743800,0.964524,0.902400,1.000000,1.000000,1.000000,0.904852,0.933713,0.961629
Mengdong Township,Longxi River (UAV),4,1.000000,0.662319,0.968966,0.901360,1.000000,1.000000,1.000000,0.876495,0.908745,0.957552
Moxi town (UAV-0.2m),Longxi River (UAV),0,0.999835,0.889676,0.961976,0.885881,0.999999,0.999999,0.999997,0.966658,0.950262,0.997668
Moxi town (UAV-0.2m),Longxi River (UAV),1,0.999998,0.943756,0.931532,0.885018,1.000000,1.000000,1.000000,0.982804,0.981510,0.998440
Moxi town (UAV-0.2m),Longxi River (UAV),2,1.000000,0.939922,0.970755,0.928654,1.000000,1.000000,1.000000,0.979759,0.976271,0.997824
Moxi town (UAV-0.2m),Longxi River (UAV),3,1.000000,0.950409,0.945274,0.898114,1.000000,1.000000,1.000000,0.983337,0.979138,0.998917
Moxi town (UAV-0.2m),Longxi River (UAV),4,1.000000,0.940577,0.925742,0.882885,1.000000,1.000000,1.000000,0.972781,0.972025,0.997772
Moxi town (UAV-1m),Longxi River (UAV),0,0.999856,0.954356,0.931400,0.869021,0.999998,0.999998,0.999997,0.986432,0.986674,0.997847
Moxi town (UAV-1m),Longxi River (UAV),1,0.994520,0.892708,0.974445,0.877324,0.999910,0.999926,0.999857,0.945441,0.932220,0.997497
Moxi town (UAV-1m),Longxi River (UAV),2,0.996660,0.938526,0.961411,0.874123,0.999942,0.999950,0.999922,0.977417,0.951678,0.998647
Moxi town (UAV-1m),Longxi River (UAV),3,0.998329,0.937078,0.954777,0.870106,0.999968,0.999973,0.999963,0.983100,0.964712,0.998422
Moxi town (UAV-1m),Longxi River (UAV),4,0.993724,0.927810,0.970379,0.877554,0.999870,0.999900,0.999845,0.973014,0.938775,0.998178
Moxitaidi (SAT),Longxi River (UAV),0,1.000000,0.765238,0.959199,0.864942,1.000000,1.000000,1.000000,0.925073,0.898425,0.988756
Moxitaidi (SAT),Longxi River (UAV),1,1.000000,0.749047,0.951539,0.792953,1.000000,1.000000,1.000000,0.906310,0.905868,0.987409
Moxitaidi (SAT),Longxi River (UAV),2,1.000000,0.879517,0.965172,0.931768,1.000000,1.000000,1.000000,0.956022,0.952651,0.995221
Moxitaidi (SAT),Longxi River (UAV),3,1.000000,0.752612,0.945118,0.818592,1.000000,1.000000,1.000000,0.920054,0.927717,0.987543
Moxitaidi (SAT),Longxi River (UAV),4,1.000000,0.839080,0.974437,0.942640,1.000000,1.000000,1.000000,0.944475,0.947146,0.992452
Moxitaidi (UAV-0.6m),Longxi River (UAV),0,1.000000,0.921952,0.916962,0.872231,1.000000,1.000000,1.000000,0.937484,0.947789,0.989127
Moxitaidi (UAV-0.6m),Longxi River (UAV),1,1.000000,0.745659,0.954781,0.889608,1.000000,1.000000,1.000000,0.931504,0.914850,0.986272
Moxitaidi (UAV-0.6m),Longxi River (UAV),2,0.979493,0.899687,0.952261,0.859175,0.999605,0.999608,0.999074,0.927023,0.940745,0.993194
Moxitaidi (UAV-0.6m),Longxi River (UAV),3,0.924464,0.877657,0.954607,0.781632,0.998694,0.998946,0.998652,0.879982,0.869306,0.988217
Moxitaidi (UAV-0.6m),Longxi River (UAV),4,1.000000,0.825073,0.959155,0.917883,1.000000,1.000000,1.000000,0.905984,0.932195,0.985511
Moxitaidi (UAV-1m),Longxi River (UAV),0,0.952281,0.812526,0.976167,0.863767,0.999126,0.999183,0.998688,0.889798,0.886301,0.990377
Moxitaidi (UAV-1m),Longxi River (UAV),1,0.951413,0.848242,0.969237,0.829608,0.998998,0.999310,0.998600,0.905277,0.870626,0.991821
Moxitaidi (UAV-1m),Longxi River (UAV),2,1.000000,0.847253,0.958311,0.929209,1.000000,1.000000,1.000000,0.953361,0.954745,0.991938
Moxitaidi (UAV-1m),Longxi River (UAV),3,0.999990,0.749101,0.969697,0.879760,1.000000,1.000000,1.000000,0.916309,0.919169,0.988542
Moxitaidi (UAV-1m),Longxi River (UAV),4,1.000000,0.819480,0.947359,0.846347,1.000000,1.000000,1.000000,0.943410,0.918529,0.991229
palu,Longxi River (UAV),0,0.999988,0.887752,0.957008,0.902590,1.000000,1.000000,1.000000,0.953718,0.967885,0.995532
palu,Longxi River (UAV),1,1.000000,0.940844,0.965067,0.889287,1.000000,1.000000,1.000000,0.921781,0.941443,0.995998
palu,Longxi River (UAV),2,1.000000,0.873742,0.923872,0.827041,1.000000,1.000000,1.000000,0.966487,0.962945,0.992125
palu,Longxi River (UAV),3,1.000000,0.876107,0.929291,0.831962,1.000000,1.000000,1.000000,0.965026,0.962467,0.991687
palu,Longxi River (UAV),4,1.000000,0.863901,0.939406,0.867627,1.000000,1.000000,1.000000,0.963480,0.961491,0.992280
Tiburon Peninsula (planet),Longxi River (UAV),0,1.000000,0.512144,0.940327,0.793233,1.000000,1.000000,1.000000,0.829686,0.842539,0.964373
Tiburon Peninsula (planet),Longxi River (UAV),1,1.000000,0.861728,0.973498,0.783352,1.000000,1.000000,1.000000,0.503123,0.831392,0.962239
Tiburon Peninsula (planet),Longxi River (UAV),2,1.000000,0.522102,0.960208,0.791645,1.000000,1.000000,1.000000,0.658189,0.794641,0.947499
Tiburon Peninsula (planet),Longxi River (UAV),3,1.000000,0.410292,0.943980,0.661060,1.000000,1.000000,1.000000,0.803571,0.754576,0.958696
Tiburon Peninsula (planet),Longxi River (UAV),4,1.000000,0.559793,0.950095,0.807413,1.000000,1.000000,1.000000,0.789844,0.784526,0.959843
Tiburon Peninsula (Sentinel),Longxi River (UAV),0,1.000000,0.800526,0.947670,0.859637,1.000000,1.000000,1.000000,0.914041,0.959917,0.991182
Tiburon Peninsula (Sentinel),Longxi River (UAV),1,1.000000,0.736607,0.963963,0.851250,1.000000,1.000000,1.000000,0.889703,0.922351,0.986650
Tiburon Peninsula (Sentinel),Longxi River (UAV),2,1.000000,0.731946,0.960692,0.864692,1.000000,1.000000,1.000000,0.901262,0.926919,0.987310
Tiburon Peninsula (Sentinel),Longxi River (UAV),3,1.000000,0.813111,0.950189,0.876662,1.000000,1.000000,1.000000,0.928480,0.958615,0.991821
Tiburon Peninsula (Sentinel),Longxi River (UAV),4,1.000000,0.738176,0.948419,0.854417,1.000000,1.000000,1.000000,0.905255,0.937804,0.986616
Wenchuan,Longxi River (UAV),0,1.000000,0.528112,0.936781,0.785951,1.000000,1.000000,1.000000,0.827976,0.826439,0.862622
Wenchuan,Longxi River (UAV),1,1.000000,0.987592,0.835825,0.619256,1.000000,1.000000,1.000000,0.709210,0.760890,0.672448
Wenchuan,Longxi River (UAV),2,1.000000,0.945990,0.889571,0.783156,1.000000,1.000000,1.000000,0.808540,0.822412,0.763224
Wenchuan,Longxi River (UAV),3,1.000000,0.620045,0.889255,0.664054,1.000000,1.000000,1.000000,0.832095,0.850596,0.850898
Wenchuan,Longxi River (UAV),4,1.000000,0.533921,0.932253,0.774884,1.000000,1.000000,1.000000,0.875534,0.870925,0.891664
Hokkaido Iburi-Tobu,Mengdong Township,0,1.000000,1.015084,0.944752,0.901678,1.000000,1.000000,1.000000,0.974696,0.950444,0.993998
Hokkaido Iburi-Tobu,Mengdong Township,1,0.999342,1.063196,0.983338,0.879953,0.999995,0.999991,0.999980,0.926716,0.849388,0.946310
Hokkaido Iburi-Tobu,Mengdong Township,2,0.999965,0.853410,0.964289,0.872062,1.000000,1.000000,1.000000,0.935927,0.935175,0.983089
Hokkaido Iburi-Tobu,Mengdong Township,3,1.000000,1.005243,0.946603,0.890277,1.000000,1.000000,1.000000,0.970922,0.933893,0.992801
Hokkaido Iburi-Tobu,Mengdong Township,4,1.000000,1.000238,0.949844,0.913621,1.000000,1.000000,1.000000,0.975544,0.958327,0.994401
Jiuzhai valley (UAV-0.2m),Mengdong Township,0,1.000000,1.148633,0.937163,0.840624,1.000000,1.000000,1.000000,0.919956,0.904814,0.966029
Jiuzhai valley (UAV-0.2m),Mengdong Township,1,1.000000,1.572303,0.963305,0.861598,1.000000,1.000000,1.000000,0.874703,0.847743,0.941774
Jiuzhai valley (UAV-0.2m),Mengdong Township,2,1.000000,0.926776,0.969428,0.925227,1.000000,1.000000,1.000000,0.925653,0.928627,0.979068
Jiuzhai valley (UAV-0.2m),Mengdong Township,3,1.000000,2.237254,0.874236,0.748883,1.000000,1.000000,1.000000,0.847193,0.788151,0.878830
Jiuzhai valley (UAV-0.2m),Mengdong Township,4,1.000000,1.735913,0.893730,0.750131,1.000000,1.000000,1.000000,0.859337,0.811885,0.894582
Jiuzhai valley (UAV-0.5m),Mengdong Township,0,0.999981,1.021583,0.928196,0.836888,1.000000,1.000000,1.000000,0.950773,0.947934,0.991687
Jiuzhai valley (UAV-0.5m),Mengdong Township,1,1.000000,1.332408,0.883638,0.714294,1.000000,1.000000,1.000000,0.894249,0.846555,0.958742
Jiuzhai valley (UAV-0.5m),Mengdong Township,2,1.000000,1.084486,0.921056,0.820121,1.000000,1.000000,1.000000,0.926144,0.907766,0.983704
Jiuzhai valley (UAV-0.5m),Mengdong Township,3,1.000000,1.063063,0.930373,0.831929,1.000000,1.000000,1.000000,0.927436,0.896370,0.973587
Jiuzhai valley (UAV-0.5m),Mengdong Township,4,1.000000,1.997906,0.965471,0.886006,1.000000,1.000000,1.000000,0.834977,0.800746,0.945454
Lombok,Mengdong Township,0,1.000000,1.656893,0.916091,0.797880,1.000000,1.000000,1.000000,0.911048,0.813893,0.963701
Lombok,Mengdong Township,1,1.000000,1.162185,0.944366,0.875894,1.000000,1.000000,1.000000,0.952224,0.924896,0.988402
Lombok,Mengdong Township,2,1.000000,1.046252,0.963601,0.934870,1.000000,1.000000,1.000000,0.963774,0.961755,0.992364
Lombok,Mengdong Township,3,1.000000,1.501427,0.979090,0.838089,1.000000,1.000000,1.000000,0.904461,0.854342,0.962733
Lombok,Mengdong Township,4,0.999996,0.996669,0.956013,0.925102,1.000000,1.000000,1.000000,0.976631,0.972963,0.994334
Longxi River (SAT),Mengdong Township,0,1.000000,12.106026,0.952072,0.771541,1.000000,1.000000,1.000000,0.634052,0.570009,0.401806
Longxi River (SAT),Mengdong Township,1,1.000000,16.532327,0.969189,0.763886,1.000000,1.000000,1.000000,0.613521,0.578928,0.406626
Longxi River (SAT),Mengdong Township,2,1.000000,9.646336,0.950140,0.778898,1.000000,1.000000,1.000000,0.622156,0.560667,0.426885
Longxi River (SAT),Mengdong Township,3,1.000000,10.521856,0.957995,0.746473,1.000000,1.000000,1.000000,0.618279,0.560166,0.411866
Longxi River (SAT),Mengdong Township,4,1.000000,7.942015,0.942962,0.770522,1.000000,1.000000,1.000000,0.646793,0.588239,0.438188
Longxi River (UAV),Mengdong Township,0,1.000000,1.221479,0.955427,0.870488,1.000000,1.000000,1.000000,0.944826,0.898950,0.992806
Longxi River (UAV),Mengdong Township,1,1.000000,1.539746,0.977448,0.819568,1.000000,1.000000,1.000000,0.921233,0.853602,0.988459
Longxi River (UAV),Mengdong Township,2,1.000000,1.474412,0.966119,0.835617,1.000000,1.000000,1.000000,0.914338,0.844288,0.983456
Longxi River (UAV),Mengdong Township,3,1.000000,1.466141,0.967126,0.827078,1.000000,1.000000,1.000000,0.921933,0.844828,0.988314
Longxi River (UAV),Mengdong Township,4,1.000000,1.539598,0.970562,0.824063,1.000000,1.000000,1.000000,0.912259,0.842582,0.986824
Moxi town (UAV-0.2m),Mengdong Township,0,0.999917,0.973894,0.962271,0.923416,0.999999,0.999999,0.999999,0.974550,0.958767,0.997263
Moxi town (UAV-0.2m),Mengdong Township,1,1.000000,1.002238,0.932559,0.879843,1.000000,1.000000,1.000000,0.976597,0.965351,0.993114
Moxi town (UAV-0.2m),Mengdong Township,2,1.000000,1.012366,0.970693,0.880967,1.000000,1.000000,1.000000,0.972969,0.956075,0.988062
Moxi town (UAV-0.2m),Mengdong Township,3,1.000000,1.046911,0.945396,0.898887,1.000000,1.000000,1.000000,0.979095,0.962460,0.997186
Moxi town (UAV-0.2m),Mengdong Township,4,1.000000,1.370895,0.927410,0.859516,1.000000,1.000000,1.000000,0.923264,0.884634,0.983739
Moxi town (UAV-1m),Mengdong Township,0,0.999885,1.015408,0.932408,0.837892,0.999999,0.999998,0.999998,0.968381,0.952103,0.987988
Moxi town (UAV-1m),Mengdong Township,1,0.994808,0.979493,0.974266,0.917789,0.999922,0.999936,0.999876,0.958058,0.948873,0.996823
Moxi town (UAV-1m),Mengdong Township,2,0.997081,1.056093,0.961419,0.891565,0.999955,0.999962,0.999940,0.966896,0.937173,0.994776
Moxi town (UAV-1m),Mengdong Township,3,0.998470,0.970069,0.955107,0.911129,0.999972,0.999976,0.999968,0.982838,0.974286,0.997197
Moxi town (UAV-1m),Mengdong Township,4,0.994018,1.021317,0.970975,0.900834,0.999880,0.999908,0.999856,0.969909,0.942353,0.995876
Moxitaidi (SAT),Mengdong Township,0,1.000000,1.023887,0.958990,0.892044,1.000000,1.000000,1.000000,0.948029,0.907227,0.988658
Moxitaidi (SAT),Mengdong Township,1,1.000000,0.871343,0.952287,0.867095,1.000000,1.000000,1.000000,0.938865,0.937572,0.991157
Moxitaidi (SAT),Mengdong Township,2,1.000000,1.363383,0.964732,0.887662,1.000000,1.000000,1.000000,0.921838,0.870409,0.978929
Moxitaidi (SAT),Mengdong Township,3,1.000000,0.965266,0.946364,0.879112,1.000000,1.000000,1.000000,0.945263,0.939051,0.987713
Moxitaidi (SAT),Mengdong Township,4,1.000000,1.223328,0.974492,0.864279,1.000000,1.000000,1.000000,0.915486,0.874173,0.969958
Moxitaidi (UAV-0.6m),Mengdong Township,0,1.000000,2.220545,0.917692,0.839508,1.000000,1.000000,1.000000,0.870940,0.840640,0.933172
Moxitaidi (UAV-0.6m),Mengdong Township,1,1.000000,1.385104,0.955519,0.882358,1.000000,1.000000,1.000000,0.918143,0.883245,0.968827
Moxitaidi (UAV-0.6m),Mengdong Township,2,0.979757,1.314810,0.952126,0.843222,0.999612,0.999615,0.999090,0.897264,0.866009,0.974067
Moxitaidi (UAV-0.6m),Mengdong Township,3,0.924609,1.419510,0.955890,0.766823,0.998698,0.998941,0.998663,0.818420,0.776447,0.968867
Moxitaidi (UAV-0.6m),Mengdong Township,4,1.000000,1.855586,0.959683,0.850477,1.000000,1.000000,1.000000,0.872124,0.840825,0.938777
Moxitaidi (UAV-1m),Mengdong Township,0,0.954417,0.998436,0.976643,0.867240,0.999213,0.999263,0.998823,0.900244,0.876344,0.985815
Moxitaidi (UAV-1m),Mengdong Township,1,0.952461,1.120077,0.970089,0.834018,0.999053,0.999348,0.998678,0.880648,0.847200,0.982566
Moxitaidi (UAV-1m),Mengdong Township,2,1.000000,1.395885,0.958244,0.875203,1.000000,1.000000,1.000000,0.925104,0.885355,0.973981
Moxitaidi (UAV-1m),Mengdong Township,3,0.999994,0.919493,0.969927,0.909749,1.000000,1.000000,1.000000,0.943701,0.933529,0.990467
Moxitaidi (UAV-1m),Mengdong Township,4,1.000000,1.128295,0.948929,0.849364,1.000000,1.000000,1.000000,0.931542,0.893588,0.982928
palu,Mengdong Township,0,0.999989,1.101576,0.957323,0.895115,1.000000,1.000000,1.000000,0.950018,0.943713,0.991463
palu,Mengdong Township,1,1.000000,1.292247,0.964712,0.857055,1.000000,1.000000,1.000000,0.909853,0.894842,0.982707
palu,Mengdong Township,2,1.000000,1.025800,0.925286,0.814414,1.000000,1.000000,1.000000,0.959064,0.922691,0.980698
palu,Mengdong Township,3,1.000000,1.019515,0.930337,0.820327,1.000000,1.000000,1.000000,0.958901,0.927021,0.982873
palu,Mengdong Township,4,1.000000,1.030376,0.940462,0.861536,1.000000,1.000000,1.000000,0.954597,0.924769,0.975085
Tiburon Peninsula (planet),Mengdong Township,0,1.000000,1.483427,0.940735,0.849279,1.000000,1.000000,1.000000,0.853909,0.808184,0.906474
Tiburon Peninsula (planet),Mengdong Township,1,1.000000,1.880705,0.973845,0.821372,1.000000,1.000000,1.000000,0.660781,0.800397,0.892397
Tiburon Peninsula (planet),Mengdong Township,2,1.000000,1.569157,0.960121,0.838437,1.000000,1.000000,1.000000,0.743222,0.768356,0.857913
Tiburon Peninsula (planet),Mengdong Township,3,1.000000,1.075167,0.944640,0.800975,1.000000,1.000000,1.000000,0.845654,0.794720,0.928779
Tiburon Peninsula (planet),Mengdong Township,4,1.000000,1.819058,0.949371,0.828324,1.000000,1.000000,1.000000,0.795550,0.743315,0.860076
Tiburon Peninsula (Sentinel),Mengdong Township,0,1.000000,1.045700,0.948064,0.891741,1.000000,1.000000,1.000000,0.936023,0.954491,0.989648
Tiburon Peninsula (Sentinel),Mengdong Township,1,1.000000,0.903230,0.964418,0.919259,1.000000,1.000000,1.000000,0.931340,0.957635,0.990193
Tiburon Peninsula (Sentinel),Mengdong Township,2,1.000000,0.972448,0.961176,0.915503,1.000000,1.000000,1.000000,0.931543,0.951266,0.988232
Tiburon Peninsula (Sentinel),Mengdong Township,3,1.000000,1.103659,0.950554,0.904068,1.000000,1.000000,1.000000,0.941699,0.945450,0.988410
Tiburon Peninsula (Sentinel),Mengdong Township,4,1.000000,1.089047,0.948892,0.894231,1.000000,1.000000,1.000000,0.929169,0.939209,0.983985
Wenchuan,Mengdong Township,0,1.000000,1.571557,0.937563,0.852788,1.000000,1.000000,1.000000,0.845190,0.836115,0.792321
Wenchuan,Mengdong Township,1,1.000000,4.142122,0.838690,0.686077,1.000000,1.000000,1.000000,0.677033,0.673995,0.527359
Wenchuan,Mengdong Township,2,1.000000,3.684260,0.891308,0.768849,1.000000,1.000000,1.000000,0.748005,0.678869,0.580922
Wenchuan,Mengdong Township,3,1.000000,1.974489,0.892643,0.665531,1.000000,1.000000,1.000000,0.763450,0.730297,0.691220
Wenchuan,Mengdong Township,4,1.000000,1.323569,0.934142,0.817906,1.000000,1.000000,1.000000,0.857424,0.807796,0.765829
Hokkaido Iburi-Tobu,Moxi town (UAV-0.2m),0,0.999997,0.909907,0.949589,0.910405,1.000000,1.000000,1.000000,0.971859,0.964072,0.986676
Hokkaido Iburi-Tobu,Moxi town (UAV-0.2m),1,0.999173,0.767902,0.984761,0.892846,0.999990,0.999982,0.999960,0.904125,0.881608,0.902072
Hokkaido Iburi-Tobu,Moxi town (UAV-0.2m),2,0.999262,0.750096,0.966435,0.873515,0.999993,0.999991,0.999972,0.933274,0.937423,0.969509
Hokkaido Iburi-Tobu,Moxi town (UAV-0.2m),3,0.999987,0.898320,0.951450,0.916495,1.000000,1.000000,1.000000,0.970582,0.963580,0.987743
Hokkaido Iburi-Tobu,Moxi town (UAV-0.2m),4,0.999932,0.900940,0.953472,0.921365,1.000000,0.999999,0.999998,0.973106,0.970696,0.987572
Jiuzhai valley (UAV-0.2m),Moxi town (UAV-0.2m),0,1.000000,0.877465,0.949727,0.871907,1.000000,1.000000,1.000000,0.935471,0.941523,0.981087
Jiuzhai valley (UAV-0.2m),Moxi town (UAV-0.2m),1,1.000000,1.066495,0.971286,0.907431,1.000000,1.000000,1.000000,0.910768,0.917139,0.975186
Jiuzhai valley (UAV-0.2m),Moxi town (UAV-0.2m),2,1.000000,0.744200,0.974096,0.919317,1.000000,1.000000,1.000000,0.927850,0.916654,0.979594
Jiuzhai valley (UAV-0.2m),Moxi town (UAV-0.2m),3,1.000000,1.339497,0.902271,0.798424,1.000000,1.000000,1.000000,0.881306,0.880171,0.939567
Jiuzhai valley (UAV-0.2m),Moxi town (UAV-0.2m),4,1.000000,1.097150,0.917710,0.806937,1.000000,1.000000,1.000000,0.898684,0.896633,0.947370
Jiuzhai valley (UAV-0.5m),Moxi town (UAV-0.2m),0,0.999904,0.923840,0.938720,0.863907,0.999998,0.999999,0.999996,0.960664,0.961745,0.993982
Jiuzhai valley (UAV-0.5m),Moxi town (UAV-0.2m),1,1.000000,0.990993,0.909245,0.779656,1.000000,1.000000,1.000000,0.922108,0.917537,0.972937
