source_region,target_region,image_idx,wav_hf_ratio,fda_hf_ratio,wav_edge_sim,fda_edge_sim,wav_LH_corr,wav_HL_corr,wav_HH_corr,fda_LH_corr,fda_HL_corr,fda_HH_corr
Longxi River (SAT),Jiuzhai valley (UAV-0.5m),3,1.000000,6.244596,0.976314,0.646183,1.000000,1.000000,1.000000,0.526655,0.556158,0.381784
Longxi River (SAT),Jiuzhai valley (UAV-0.5m),4,1.000000,4.745555,0.968998,0.686786,1.000000,1.000000,1.000000,0.543348,0.583425,0.384312
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),0,0.999987,0.950299,0.968756,0.863340,1.000000,1.000000,1.000000,0.941337,0.937585,0.982735
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),1,1.000000,1.189822,0.982365,0.779703,1.000000,1.000000,1.000000,0.931313,0.917069,0.985100
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),2,1.000000,1.186995,0.975449,0.840434,1.000000,1.000000,1.000000,0.937473,0.920249,0.990422
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),3,1.000000,1.162844,0.976432,0.815888,1.000000,1.000000,1.000000,0.941924,0.922467,0.989216
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),4,1.000000,1.215892,0.977596,0.818372,1.000000,1.000000,1.000000,0.931755,0.915088,0.990743
Mengdong Township,Jiuzhai valley (UAV-0.5m),0,0.999676,0.489108,0.966903,0.797140,0.999994,0.999997,0.999962,0.847073,0.847472,0.856654
Mengdong Township,Jiuzhai valley (UAV-0.5m),1,0.999983,0.563178,0.968920,0.820982,1.000000,1.000000,0.999999,0.843314,0.857399,0.888166
Mengdong Township,Jiuzhai valley (UAV-0.5m),2,0.999899,0.496658,0.964616,0.799040,0.999998,1.000000,0.999990,0.847687,0.849003,0.892958
Mengdong Township,Jiuzhai valley (UAV-0.5m),3,0.999731,0.547791,0.972886,0.791692,0.999995,0.999998,0.999975,0.822174,0.833176,0.818545
Mengdong Township,Jiuzhai valley (UAV-0.5m),4,0.999987,0.656188,0.977348,0.830739,1.000000,1.000000,0.999999,0.835185,0.869704,0.862667
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),0,0.999838,0.851660,0.967996,0.904205,0.999997,0.999997,0.999995,0.959804,0.949423,0.991898
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),1,0.999903,0.912803,0.946578,0.891911,0.999999,0.999999,0.999999,0.971973,0.970618,0.992287
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),2,1.000000,0.847025,0.971223,0.797689,1.000000,1.000000,1.000000,0.951562,0.945866,0.968920
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),3,0.999969,0.944283,0.957171,0.918094,1.000000,1.000000,1.000000,0.975945,0.973455,0.995697
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),4,1.000000,1.099990,0.954510,0.920519,1.000000,1.000000,1.000000,0.944888,0.946109,0.988164
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),0,0.999588,0.950931,0.949233,0.914387,0.999992,0.999991,0.999990,0.976317,0.976150,0.994079
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),1,0.988516,0.826999,0.977780,0.878063,0.999717,0.999709,0.999600,0.933308,0.923981,0.987852
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),2,0.995210,0.942937,0.971162,0.889596,0.999882,0.999877,0.999841,0.968270,0.942750,0.994497
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),3,0.998045,0.883668,0.960154,0.880690,0.999949,0.999951,0.999941,0.973531,0.957338,0.993610
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),4,0.989048,0.893819,0.976542,0.876332,0.999714,0.999651,0.999656,0.963484,0.928202,0.991206
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),0,0.999973,0.734833,0.969104,0.860291,1.000000,1.000000,0.999999,0.911080,0.896300,0.965117
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),1,0.999961,0.658237,0.960784,0.825270,1.000000,1.000000,0.999999,0.894936,0.902416,0.968234
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),2,1.000000,1.016586,0.976950,0.913773,1.000000,1.000000,1.000000,0.923549,0.925585,0.974566
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),3,0.999943,0.710243,0.959951,0.873580,0.999999,0.999999,0.999997,0.916026,0.926232,0.967134
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),4,0.999629,0.844232,0.981606,0.813891,0.999994,0.999995,0.999983,0.893072,0.901031,0.930263
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),0,1.000000,1.516483,0.953369,0.863877,1.000000,1.000000,1.000000,0.882667,0.899941,0.941283
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),1,1.000000,0.943010,0.971038,0.890630,1.000000,1.000000,1.000000,0.915837,0.912562,0.966643
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),2,0.979553,1.019809,0.970715,0.899073,0.999208,0.999385,0.998418,0.911767,0.924924,0.983869
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),3,0.916266,1.077293,0.976470,0.818335,0.997209,0.997665,0.995993,0.839656,0.835251,0.970488
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),4,1.000000,1.253269,0.975278,0.860337,1.000000,1.000000,1.000000,0.889960,0.902169,0.950849
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),0,0.978711,0.758612,0.983429,0.872723,0.999528,0.999357,0.999130,0.884270,0.882836,0.967693
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),1,0.948928,0.859247,0.980809,0.853728,0.998564,0.998571,0.997515,0.887765,0.860390,0.974699
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),2,1.000000,1.006101,0.971387,0.873738,1.000000,1.000000,1.000000,0.931127,0.927586,0.972164
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),3,0.999979,0.704269,0.975561,0.892865,1.000000,1.000000,0.999999,0.917186,0.922760,0.975358
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),4,1.000000,0.860436,0.964869,0.887696,1.000000,1.000000,1.000000,0.937366,0.922844,0.981006
palu,Jiuzhai valley (UAV-0.5m),0,0.999844,0.870086,0.966442,0.898269,0.999997,0.999997,0.999990,0.941450,0.956456,0.978942
palu,Jiuzhai valley (UAV-0.5m),1,1.000000,0.930278,0.974153,0.840350,1.000000,1.000000,1.000000,0.899017,0.914470,0.948686
palu,Jiuzhai valley (UAV-0.5m),2,0.999891,0.820113,0.943291,0.842933,0.999999,0.999998,0.999995,0.943313,0.940745,0.975593
palu,Jiuzhai valley (UAV-0.5m),3,0.999972,0.817626,0.946605,0.840800,1.000000,1.000000,0.999999,0.940426,0.941698,0.976022
palu,Jiuzhai valley (UAV-0.5m),4,0.999970,0.821462,0.955384,0.879568,1.000000,1.000000,0.999999,0.942415,0.943344,0.973357
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),0,1.000000,0.926391,0.969819,0.838162,1.000000,1.000000,1.000000,0.794649,0.799750,0.839277
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),1,0.999996,1.359775,0.988166,0.787066,1.000000,1.000000,1.000000,0.593659,0.811160,0.851437
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),2,1.000000,1.052540,0.980363,0.837836,1.000000,1.000000,1.000000,0.701890,0.786603,0.826192
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),3,1.000000,0.722633,0.973503,0.817034,1.000000,1.000000,1.000000,0.805159,0.791738,0.908953
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),4,1.000000,1.173324,0.974792,0.828380,1.000000,1.000000,1.000000,0.758869,0.757446,0.812886
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),0,0.999934,0.783006,0.960492,0.883476,0.999999,1.000000,0.999997,0.912382,0.947974,0.968082
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),1,0.999650,0.676060,0.971529,0.881033,0.999992,0.999996,0.999974,0.895794,0.922538,0.964235
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),2,0.999860,0.723575,0.970553,0.895478,0.999997,0.999999,0.999990,0.909850,0.933249,0.971817
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),3,0.999819,0.839287,0.965188,0.903924,0.999999,0.999999,0.999995,0.920601,0.949673,0.975684
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),4,0.999960,0.790248,0.963970,0.888700,1.000000,1.000000,0.999998,0.906910,0.938597,0.968710
Wenchuan,Jiuzhai valley (UAV-0.5m),0,1.000000,1.098005,0.967639,0.860695,1.000000,1.000000,1.000000,0.806027,0.840324,0.754394
Wenchuan,Jiuzhai valley (UAV-0.5m),1,1.000000,2.924424,0.919147,0.754849,1.000000,1.000000,1.000000,0.685701,0.728581,0.531039
Wenchuan,Jiuzhai valley (UAV-0.5m),2,1.000000,2.656428,0.945006,0.819594,1.000000,1.000000,1.000000,0.760442,0.767906,0.605806
Wenchuan,Jiuzhai valley (UAV-0.5m),3,1.000000,1.345219,0.944877,0.789877,1.000000,1.000000,1.000000,0.816113,0.824111,0.754072
Wenchuan,Jiuzhai valley (UAV-0.5m),4,1.000000,0.953389,0.964944,0.878443,1.000000,1.000000,1.000000,0.872121,0.862506,0.817120
Hokkaido Iburi-Tobu,Lombok,0,0.999996,0.811954,0.950493,0.848519,1.000000,1.000000,1.000000,0.944704,0.942380,0.981873
Hokkaido Iburi-Tobu,Lombok,1,0.999147,0.791225,0.984875,0.904338,0.999990,0.999982,0.999959,0.923735,0.891296,0.940395
Hokkaido Iburi-Tobu,Lombok,2,0.999160,0.627922,0.966839,0.804431,0.999992,0.999990,0.999969,0.883786,0.889901,0.955782
Hokkaido Iburi-Tobu,Lombok,3,0.999994,0.802315,0.952289,0.858774,1.000000,1.000000,1.000000,0.944550,0.941148,0.983963
Hokkaido Iburi-Tobu,Lombok,4,0.999945,0.813657,0.954166,0.866705,1.000000,0.999999,0.999999,0.949049,0.950037,0.984215
Jiuzhai valley (UAV-0.2m),Lombok,0,1.000000,0.791072,0.952199,0.846516,1.000000,1.000000,1.000000,0.909458,0.918799,0.973909
Jiuzhai valley (UAV-0.2m),Lombok,1,1.000000,1.029340,0.972871,0.878883,1.000000,1.000000,1.000000,0.867300,0.878111,0.951904
Jiuzhai valley (UAV-0.2m),Lombok,2,1.000000,0.578837,0.975022,0.886510,1.000000,1.000000,1.000000,0.878866,0.864399,0.951896
Jiuzhai valley (UAV-0.2m),Lombok,3,1.000000,1.383842,0.908064,0.777282,1.000000,1.000000,1.000000,0.844401,0.842637,0.900413
Jiuzhai valley (UAV-0.2m),Lombok,4,1.000000,1.104270,0.922927,0.790118,1.000000,1.000000,1.000000,0.865816,0.865373,0.917589
Jiuzhai valley (UAV-0.5m),Lombok,0,0.999880,0.843881,0.940686,0.813290,0.999997,0.999998,0.999994,0.929997,0.930854,0.986544
Jiuzhai valley (UAV-0.5m),Lombok,1,1.000000,0.952495,0.914449,0.780421,1.000000,1.000000,1.000000,0.906213,0.900679,0.970559
Jiuzhai valley (UAV-0.5m),Lombok,2,1.000000,0.821339,0.938792,0.823600,1.000000,1.000000,1.000000,0.909960,0.901092,0.982984
Jiuzhai valley (UAV-0.5m),Lombok,3,1.000000,0.807697,0.945736,0.850531,1.000000,1.000000,1.000000,0.911641,0.900562,0.980382
Jiuzhai valley (UAV-0.5m),Lombok,4,1.000000,1.341744,0.975914,0.902796,1.000000,1.000000,1.000000,0.845774,0.869388,0.956996
Longxi River (SAT),Lombok,0,1.000000,6.709848,0.965314,0.789259,1.000000,1.000000,1.000000,0.498540,0.531292,0.370636
Longxi River (SAT),Lombok,1,1.000000,9.548673,0.977847,0.785956,1.000000,1.000000,1.000000,0.466974,0.520580,0.362554
Longxi River (SAT),Lombok,2,1.000000,5.475631,0.964334,0.791887,1.000000,1.000000,1.000000,0.478358,0.518765,0.382646
Longxi River (SAT),Lombok,3,1.000000,5.867640,0.969344,0.752930,1.000000,1.000000,1.000000,0.475071,0.514587,0.363785
Longxi River (SAT),Lombok,4,1.000000,4.453380,0.959122,0.763145,1.000000,1.000000,1.000000,0.488874,0.534398,0.384954
Longxi River (UAV),Lombok,0,1.000000,0.929691,0.963817,0.900443,1.000000,1.000000,1.000000,0.946924,0.945127,0.991761
Longxi River (UAV),Lombok,1,1.000000,1.135826,0.981091,0.867511,1.000000,1.000000,1.000000,0.941336,0.932982,0.990627
Longxi River (UAV),Lombok,2,1.000000,1.125390,0.972509,0.902696,1.000000,1.000000,1.000000,0.945773,0.936191,0.992215
Longxi River (UAV),Lombok,3,1.000000,1.109214,0.973534,0.886853,1.000000,1.000000,1.000000,0.950118,0.938537,0.992920
Longxi River (UAV),Lombok,4,1.000000,1.148024,0.975488,0.893642,1.000000,1.000000,1.000000,0.944400,0.932687,0.992149
Mengdong Township,Lombok,0,0.999991,0.498354,0.963496,0.807530,1.000000,1.000000,1.000000,0.842046,0.854313,0.894673
Mengdong Township,Lombok,1,1.000000,0.537299,0.965791,0.818821,1.000000,1.000000,1.000000,0.825021,0.851929,0.900410
Mengdong Township,Lombok,2,1.000000,0.481126,0.961436,0.785089,1.000000,1.000000,1.000000,0.825763,0.838753,0.900144
Mengdong Township,Lombok,3,0.999999,0.577098,0.970322,0.845733,1.000000,1.000000,1.000000,0.845974,0.867550,0.880309
Mengdong Township,Lombok,4,1.000000,0.636046,0.974436,0.866886,1.000000,1.000000,1.000000,0.825634,0.875602,0.895786
Moxi town (UAV-0.2m),Lombok,0,0.999960,0.856364,0.966367,0.890418,1.000000,1.000000,0.999999,0.957667,0.945006,0.994890
Moxi town (UAV-0.2m),Lombok,1,0.999992,0.919571,0.941620,0.890328,1.000000,1.000000,1.000000,0.974275,0.973530,0.995970
Moxi town (UAV-0.2m),Lombok,2,1.000000,0.881032,0.971388,0.850354,1.000000,1.000000,1.000000,0.962026,0.958197,0.982601
Moxi town (UAV-0.2m),Lombok,3,1.000000,0.938139,0.954027,0.910773,1.000000,1.000000,1.000000,0.976402,0.974022,0.997126
Moxi town (UAV-0.2m),Lombok,4,1.000000,1.054418,0.944593,0.916652,1.000000,1.000000,1.000000,0.952400,0.954503,0.991695
Moxi town (UAV-1m),Lombok,0,0.999871,0.951562,0.943583,0.891304,0.999998,0.999999,0.999998,0.979291,0.979965,0.996387
Moxi town (UAV-1m),Lombok,1,0.992834,0.853944,0.976665,0.876110,0.999839,0.999867,0.999774,0.934696,0.922373,0.994269
Moxi town (UAV-1m),Lombok,2,0.996913,0.940439,0.967407,0.884198,0.999939,0.999939,0.999918,0.970247,0.942558,0.996834
Moxi town (UAV-1m),Lombok,3,0.998692,0.902343,0.958700,0.864264,0.999972,0.999975,0.999968,0.975551,0.955792,0.996406
Moxi town (UAV-1m),Lombok,4,0.992247,0.911315,0.974662,0.880183,0.999828,0.999838,0.999793,0.966616,0.927572,0.995768
Moxitaidi (SAT),Lombok,0,1.000000,0.727875,0.966085,0.868699,1.000000,1.000000,1.000000,0.910715,0.893087,0.976963
Moxitaidi (SAT),Lombok,1,1.000000,0.669183,0.957683,0.814193,1.000000,1.000000,1.000000,0.893245,0.899075,0.978207
Moxitaidi (SAT),Lombok,2,1.000000,0.984439,0.973533,0.931828,1.000000,1.000000,1.000000,0.934392,0.936076,0.985217
Moxitaidi (SAT),Lombok,3,1.000000,0.703223,0.955034,0.846753,1.000000,1.000000,1.000000,0.911741,0.924390,0.977973
Moxitaidi (SAT),Lombok,4,0.999991,0.864479,0.979014,0.887846,1.000000,1.000000,1.000000,0.921858,0.929238,0.968709
Moxitaidi (UAV-0.6m),Lombok,0,1.000000,1.378554,0.938073,0.883532,1.000000,1.000000,1.000000,0.881824,0.905734,0.944249
Moxitaidi (UAV-0.6m),Lombok,1,1.000000,0.867297,0.965378,0.895138,1.000000,1.000000,1.000000,0.908343,0.905546,0.968652
Moxitaidi (UAV-0.6m),Lombok,2,0.979420,0.972464,0.965660,0.888366,0.999513,0.999563,0.998929,0.910965,0.928729,0.984762
Moxitaidi (UAV-0.6m),Lombok,3,0.919122,1.027161,0.968415,0.811533,0.998036,0.998445,0.997471,0.841391,0.839100,0.971798
Moxitaidi (UAV-0.6m),Lombok,4,1.000000,1.130121,0.970149,0.896411,1.000000,1.000000,1.000000,0.882724,0.899150,0.951875
Moxitaidi (UAV-1m),Lombok,0,0.970378,0.782086,0.980982,0.875988,0.999559,0.999510,0.999261,0.876798,0.878913,0.979432
Moxitaidi (UAV-1m),Lombok,1,0.949727,0.862329,0.976750,0.851093,0.998909,0.999091,0.998251,0.887515,0.855548,0.981406
Moxitaidi (UAV-1m),Lombok,2,1.000000,0.950768,0.967430,0.907409,1.000000,1.000000,1.000000,0.933739,0.933375,0.978622
Moxitaidi (UAV-1m),Lombok,3,1.000000,0.690130,0.973849,0.886692,1.000000,1.000000,1.000000,0.907436,0.914927,0.978750
Moxitaidi (UAV-1m),Lombok,4,1.000000,0.831655,0.958171,0.877396,1.000000,1.000000,1.000000,0.934194,0.917855,0.984894
palu,Lombok,0,0.999933,0.874208,0.963241,0.909358,0.999999,0.999999,0.999996,0.946355,0.962108,0.989554
palu,Lombok,1,1.000000,0.973503,0.971742,0.876977,1.000000,1.000000,1.000000,0.911816,0.933128,0.982358
palu,Lombok,2,0.999962,0.808906,0.936662,0.824637,1.000000,1.000000,0.999998,0.947281,0.947769,0.982099
palu,Lombok,3,1.000000,0.804898,0.940809,0.822339,1.000000,1.000000,1.000000,0.943793,0.946909,0.980677
palu,Lombok,4,1.000000,0.817955,0.949859,0.876011,1.000000,1.000000,1.000000,0.948380,0.950855,0.983622
Tiburon Peninsula (planet),Lombok,0,1.000000,0.872356,0.957543,0.806289,1.000000,1.000000,1.000000,0.760833,0.774513,0.870766
Tiburon Peninsula (planet),Lombok,1,1.000000,1.306355,0.982203,0.789886,1.000000,1.000000,1.000000,0.523686,0.766850,0.859367
Tiburon Peninsula (planet),Lombok,2,1.000000,0.953991,0.973107,0.816294,1.000000,1.000000,1.000000,0.637201,0.733227,0.826501
Tiburon Peninsula (planet),Lombok,3,1.000000,0.647920,0.962138,0.735130,1.000000,1.000000,1.000000,0.745732,0.738982,0.894229
Tiburon Peninsula (planet),Lombok,4,1.000000,1.085436,0.964683,0.808331,1.000000,1.000000,1.000000,0.712057,0.715635,0.833802
Tiburon Peninsula (Sentinel),Lombok,0,1.000000,0.787185,0.956463,0.872357,1.000000,1.000000,1.000000,0.905716,0.953809,0.982438
Tiburon Peninsula (Sentinel),Lombok,1,0.999948,0.680383,0.968900,0.864188,1.000000,1.000000,0.999998,0.885353,0.915753,0.976535
Tiburon Peninsula (Sentinel),Lombok,2,0.999968,0.709671,0.967416,0.880278,1.000000,1.000000,0.999998,0.895040,0.924770,0.978379
Tiburon Peninsula (Sentinel),Lombok,3,0.999999,0.820188,0.960081,0.894194,1.000000,1.000000,1.000000,0.916076,0.950726,0.983603
Tiburon Peninsula (Sentinel),Lombok,4,0.999994,0.763581,0.958322,0.872208,1.000000,1.000000,1.000000,0.893049,0.934129,0.975575
Wenchuan,Lombok,0,1.000000,0.959182,0.955303,0.817865,1.000000,1.000000,1.000000,0.740635,0.789883,0.695981
Wenchuan,Lombok,1,1.000000,2.504394,0.884369,0.685411,1.000000,1.000000,1.000000,0.612945,0.662888,0.477349
Wenchuan,Lombok,2,1.000000,2.286088,0.921665,0.789288,1.000000,1.000000,1.000000,0.688658,0.712805,0.545602
Wenchuan,Lombok,3,1.000000,1.185104,0.923012,0.727512,1.000000,1.000000,1.000000,0.773082,0.796556,0.714502
Wenchuan,Lombok,4,1.000000,0.843167,0.952587,0.834289,1.000000,1.000000,1.000000,0.833788,0.825720,0.768987
Hokkaido Iburi-Tobu,Longxi River (SAT),0,0.999928,0.739630,0.953034,0.649738,1.000000,0.999999,0.999999,0.872964,0.855782,0.960606
Hokkaido Iburi-Tobu,Longxi River (SAT),1,0.998456,0.725198,0.985546,0.837477,0.999980,0.999963,0.999917,0.876484,0.831017,0.958697
Hokkaido Iburi-Tobu,Longxi River (SAT),2,0.997460,0.580876,0.967905,0.626955,0.999973,0.999964,0.999891,0.786708,0.777623,0.926749
Hokkaido Iburi-Tobu,Longxi River (SAT),3,0.999891,0.719723,0.954870,0.659779,0.999999,0.999999,0.999998,0.870425,0.837693,0.960101
Hokkaido Iburi-Tobu,Longxi River (SAT),4,0.999804,0.747017,0.956080,0.671197,0.999998,0.999997,0.999994,0.881397,0.868479,0.965086
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),0,1.000000,0.505072,0.959835,0.689197,1.000000,1.000000,1.000000,0.763103,0.793164,0.914871
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),1,1.000000,0.574137,0.978507,0.774844,1.000000,1.000000,1.000000,0.676477,0.731461,0.896958
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),2,1.000000,0.406449,0.977341,0.725361,1.000000,1.000000,1.000000,0.662219,0.683249,0.846396
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),3,1.000000,0.460685,0.928398,0.666704,1.000000,1.000000,1.000000,0.780030,0.813699,0.880149
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),4,1.000000,0.438959,0.939079,0.655231,1.000000,1.000000,1.000000,0.776735,0.796534,0.886811
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),0,0.999802,0.784704,0.946800,0.607617,0.999996,0.999996,0.999990,0.810852,0.823375,0.960690
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),1,1.000000,0.694197,0.930791,0.602033,1.000000,1.000000,1.000000,0.774091,0.772439,0.941225
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),2,1.000000,0.689982,0.947749,0.615572,1.000000,1.000000,1.000000,0.752446,0.751821,0.945068
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),3,1.000000,0.671555,0.953612,0.651325,1.000000,1.000000,1.000000,0.755684,0.737039,0.933105
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),4,1.000000,0.854653,0.980659,0.835064,1.000000,1.000000,1.000000,0.684714,0.745211,0.948700
Lombok,Longxi River (SAT),0,1.000000,0.658152,0.945813,0.733415,1.000000,1.000000,1.000000,0.838154,0.846676,0.940145
Lombok,Longxi River (SAT),1,1.000000,0.708399,0.958562,0.717212,1.000000,1.000000,1.000000,0.845848,0.859388,0.953937
Lombok,Longxi River (SAT),2,0.999680,0.693477,0.969801,0.761966,0.999997,0.999998,0.999991,0.851772,0.847043,0.959088
Lombok,Longxi River (SAT),3,1.000000,0.767736,0.984865,0.800119,1.000000,1.000000,1.000000,0.864155,0.778654,0.948093
Lombok,Longxi River (SAT),4,0.999631,0.781625,0.960367,0.705513,0.999996,0.999996,0.999990,0.889210,0.897919,0.973015
Longxi River (UAV),Longxi River (SAT),0,0.999996,0.716226,0.968390,0.779167,1.000000,1.000000,1.000000,0.851672,0.855391,0.977823
Longxi River (UAV),Longxi River (SAT),1,1.000000,0.766616,0.983099,0.851053,1.000000,1.000000,1.000000,0.871778,0.876658,0.982619
Longxi River (UAV),Longxi River (SAT),2,1.000000,0.789909,0.975773,0.840643,1.000000,1.000000,1.000000,0.873289,0.881558,0.983821
Longxi River (UAV),Longxi River (SAT),3,1.000000,0.778756,0.976829,0.833853,1.000000,1.000000,1.000000,0.874653,0.883898,0.982933
Longxi River (UAV),Longxi River (SAT),4,1.000000,0.779701,0.978371,0.829756,1.000000,1.000000,1.000000,0.857657,0.877183,0.983056
Mengdong Township,Longxi River (SAT),0,0.999971,0.353315,0.966368,0.623737,1.000000,1.000000,0.999998,0.648515,0.696109,0.773800
Mengdong Township,Longxi River (SAT),1,1.000000,0.336883,0.968778,0.642758,1.000000,1.000000,1.000000,0.622521,0.670145,0.759648
Mengdong Township,Longxi River (SAT),2,0.999987,0.336602,0.964185,0.595731,1.000000,1.000000,1.000000,0.611063,0.679660,0.768739
Mengdong Township,Longxi River (SAT),3,0.999985,0.395017,0.972724,0.695493,1.000000,1.000000,1.000000,0.638997,0.719721,0.749981
Mengdong Township,Longxi River (SAT),4,1.000000,0.360004,0.977278,0.747630,1.000000,1.000000,1.000000,0.629875,0.704441,0.764225
Moxi town (UAV-0.2m),Longxi River (SAT),0,0.999917,0.797937,0.967975,0.736371,0.999999,0.999999,0.999998,0.898071,0.879854,0.985257
Moxi town (UAV-0.2m),Longxi River (SAT),1,0.999973,0.869286,0.945866,0.697370,1.000000,1.000000,1.000000,0.928302,0.925818,0.989700
Moxi town (UAV-0.2m),Longxi River (SAT),2,1.000000,0.840007,0.971780,0.740703,1.000000,1.000000,1.000000,0.915058,0.908318,0.984182
Moxi town (UAV-0.2m),Longxi River (SAT),3,0.999994,0.872707,0.957093,0.749451,1.000000,1.000000,1.000000,0.926708,0.921293,0.989718
Moxi town (UAV-0.2m),Longxi River (SAT),4,1.000000,0.771004,0.953294,0.769225,1.000000,1.000000,1.000000,0.872507,0.884526,0.977581
Moxi town (UAV-1m),Longxi River (SAT),0,0.999761,0.894248,0.948490,0.739554,0.999996,0.999996,0.999995,0.938654,0.942482,0.992029
Moxi town (UAV-1m),Longxi River (SAT),1,0.990619,0.796100,0.977652,0.732639,0.999767,0.999795,0.999675,0.860333,0.852873,0.984096
Moxi town (UAV-1m),Longxi River (SAT),2,0.996131,0.858836,0.970678,0.753342,0.999910,0.999911,0.999879,0.915821,0.886293,0.989806
Moxi town (UAV-1m),Longxi River (SAT),3,0.998409,0.871285,0.960113,0.686070,0.999959,0.999962,0.999953,0.936198,0.907352,0.991019
Moxi town (UAV-1m),Longxi River (SAT),4,0.990363,0.842973,0.976356,0.744271,0.999755,0.999732,0.999706,0.905879,0.867221,0.987832
Moxitaidi (SAT),Longxi River (SAT),0,0.999986,0.568899,0.969039,0.674126,1.000000,1.000000,1.000000,0.778233,0.736501,0.926680
Moxitaidi (SAT),Longxi River (SAT),1,0.999994,0.593621,0.960351,0.584016,1.000000,1.000000,1.000000,0.767602,0.785941,0.947866
Moxitaidi (SAT),Longxi River (SAT),2,1.000000,0.669637,0.976950,0.823700,1.000000,1.000000,1.000000,0.821850,0.834701,0.958540
Moxitaidi (SAT),Longxi River (SAT),3,0.999994,0.568403,0.959289,0.638703,1.000000,1.000000,1.000000,0.777047,0.801525,0.930959
Moxitaidi (SAT),Longxi River (SAT),4,0.999896,0.622622,0.981619,0.814382,0.999999,0.999999,0.999997,0.801384,0.827684,0.942426
Moxitaidi (UAV-0.6m),Longxi River (SAT),0,1.000000,0.526827,0.951182,0.760370,1.000000,1.000000,1.000000,0.766519,0.802399,0.918488
Moxitaidi (UAV-0.6m),Longxi River (SAT),1,1.000000,0.461497,0.970566,0.763576,1.000000,1.000000,1.000000,0.741619,0.728483,0.897769
Moxitaidi (UAV-0.6m),Longxi River (SAT),2,0.979525,0.708662,0.970570,0.715291,0.999344,0.999462,0.998637,0.737161,0.787780,0.952147
Moxitaidi (UAV-0.6m),Longxi River (SAT),3,0.917006,0.680590,0.975079,0.677547,0.997452,0.997903,0.996424,0.694446,0.713810,0.956042
Moxitaidi (UAV-0.6m),Longxi River (SAT),4,1.000000,0.495926,0.975032,0.804101,1.000000,1.000000,1.000000,0.672792,0.769144,0.889302
Moxitaidi (UAV-1m),Longxi River (SAT),0,0.976000,0.669410,0.983142,0.735182,0.999555,0.999424,0.999201,0.733035,0.751145,0.956322
