source_region,target_region,image_idx,wav_hf_ratio,fda_hf_ratio,wav_edge_sim,fda_edge_sim,wav_LH_corr,wav_HL_corr,wav_HH_corr,fda_LH_corr,fda_HL_corr,fda_HH_corr
Longxi River (SAT),Jiuzhai valley (UAV-0.5m),3,1.000000,2.675036,0.976314,0.768227,1.000000,1.000000,1.000000,0.696956,0.710640,0.681546
Longxi River (SAT),Jiuzhai valley (UAV-0.5m),4,1.000000,2.082014,0.968998,0.799336,1.000000,1.000000,1.000000,0.708749,0.729704,0.694083
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),0,0.999987,0.963980,0.968756,0.908186,1.000000,1.000000,1.000000,0.971756,0.970120,0.987930
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),1,1.000000,1.072763,0.982365,0.833939,1.000000,1.000000,1.000000,0.968421,0.958324,0.992832
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),2,1.000000,1.087763,0.975449,0.890668,1.000000,1.000000,1.000000,0.971484,0.959642,0.996922
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),3,1.000000,1.075479,0.976432,0.863489,1.000000,1.000000,1.000000,0.972936,0.959863,0.995458
Longxi River (UAV),Jiuzhai valley (UAV-0.5m),4,1.000000,1.112821,0.977596,0.873417,1.000000,1.000000,1.000000,0.968295,0.954856,0.997341
Mengdong Township,Jiuzhai valley (UAV-0.5m),0,0.999676,0.743678,0.966903,0.902275,0.999994,0.999997,0.999962,0.918828,0.940068,0.888466
Mengdong Township,Jiuzhai valley (UAV-0.5m),1,0.999983,0.830386,0.968920,0.920551,1.000000,1.000000,0.999999,0.927226,0.957861,0.940200
Mengdong Township,Jiuzhai valley (UAV-0.5m),2,0.999899,0.812984,0.964616,0.929778,0.999998,1.000000,0.999990,0.930984,0.961745,0.938158
Mengdong Township,Jiuzhai valley (UAV-0.5m),3,0.999731,0.765901,0.972886,0.905806,0.999995,0.999998,0.999975,0.918273,0.930570,0.859782
Mengdong Township,Jiuzhai valley (UAV-0.5m),4,0.999987,0.826589,0.977348,0.891957,1.000000,1.000000,0.999999,0.917737,0.949909,0.912204
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),0,0.999838,0.931248,0.967996,0.952304,0.999997,0.999997,0.999995,0.984704,0.978278,0.995483
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),1,0.999903,0.967372,0.946578,0.962180,0.999999,0.999999,0.999999,0.990139,0.989652,0.995046
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),2,1.000000,0.898982,0.971223,0.841643,1.000000,1.000000,1.000000,0.971545,0.967485,0.970751
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),3,0.999969,0.988764,0.957171,0.969628,1.000000,1.000000,1.000000,0.993174,0.991943,0.998512
Moxi town (UAV-0.2m),Jiuzhai valley (UAV-0.5m),4,1.000000,1.041014,0.954510,0.958875,1.000000,1.000000,1.000000,0.974835,0.975693,0.995182
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),0,0.999588,0.980678,0.949233,0.962690,0.999992,0.999991,0.999990,0.991185,0.990789,0.996194
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),1,0.988516,0.882397,0.977780,0.925831,0.999717,0.999709,0.999600,0.967803,0.963846,0.989727
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),2,0.995210,0.967659,0.971162,0.937048,0.999882,0.999877,0.999841,0.986209,0.974315,0.996762
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),3,0.998045,0.948027,0.960154,0.963001,0.999949,0.999951,0.999941,0.991534,0.987550,0.996125
Moxi town (UAV-1m),Jiuzhai valley (UAV-0.5m),4,0.989048,0.931182,0.976542,0.925561,0.999714,0.999651,0.999656,0.983478,0.966250,0.993459
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),0,0.999973,0.865308,0.969104,0.911742,1.000000,1.000000,0.999999,0.957007,0.952079,0.981253
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),1,0.999961,0.832785,0.960784,0.900534,1.000000,1.000000,0.999999,0.954318,0.953819,0.979281
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),2,1.000000,0.984750,0.976950,0.948965,1.000000,1.000000,1.000000,0.963829,0.963996,0.986061
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),3,0.999943,0.865434,0.959951,0.933176,0.999999,0.999999,0.999997,0.958691,0.967645,0.983587
Moxitaidi (SAT),Jiuzhai valley (UAV-0.5m),4,0.999629,0.858584,0.981606,0.850620,0.999994,0.999995,0.999983,0.933323,0.939737,0.942980
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),0,1.000000,1.180958,0.953369,0.918094,1.000000,1.000000,1.000000,0.932555,0.946167,0.981754
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),1,1.000000,0.959558,0.971038,0.939051,1.000000,1.000000,1.000000,0.963479,0.963408,0.989248
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),2,0.979553,1.018980,0.970715,0.953254,0.999208,0.999385,0.998418,0.967694,0.971734,0.996963
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),3,0.916266,0.982070,0.976470,0.888170,0.997209,0.997665,0.995993,0.921079,0.920838,0.993020
Moxitaidi (UAV-0.6m),Jiuzhai valley (UAV-0.5m),4,1.000000,1.069506,0.975278,0.914730,1.000000,1.000000,1.000000,0.948425,0.955020,0.987006
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),0,0.978711,0.825300,0.983429,0.914653,0.999528,0.999357,0.999130,0.944994,0.941532,0.979732
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),1,0.948928,0.884522,0.980809,0.912463,0.998564,0.998571,0.997515,0.946651,0.935541,0.987911
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),2,1.000000,1.010472,0.971387,0.920527,1.000000,1.000000,1.000000,0.970028,0.969193,0.989209
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),3,0.999979,0.873776,0.975561,0.930366,1.000000,1.000000,0.999999,0.964787,0.967646,0.993087
Moxitaidi (UAV-1m),Jiuzhai valley (UAV-0.5m),4,1.000000,0.945227,0.964869,0.942170,1.000000,1.000000,1.000000,0.974356,0.967796,0.993159
palu,Jiuzhai valley (UAV-0.5m),0,0.999844,0.933886,0.966442,0.942281,0.999997,0.999997,0.999990,0.973285,0.981718,0.985674
palu,Jiuzhai valley (UAV-0.5m),1,1.000000,0.899812,0.974153,0.894999,1.000000,1.000000,1.000000,0.939948,0.950332,0.957506
palu,Jiuzhai valley (UAV-0.5m),2,0.999891,0.972555,0.943291,0.958785,0.999999,0.999998,0.999995,0.988114,0.983723,0.991690
palu,Jiuzhai valley (UAV-0.5m),3,0.999972,0.976067,0.946605,0.959805,1.000000,1.000000,0.999999,0.989659,0.986041,0.993878
palu,Jiuzhai valley (UAV-0.5m),4,0.999970,0.945434,0.955384,0.958982,1.000000,1.000000,0.999999,0.982090,0.979524,0.985126
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),0,1.000000,0.696246,0.969819,0.883871,1.000000,1.000000,1.000000,0.874736,0.883102,0.924593
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),1,0.999996,0.871419,0.988166,0.867473,1.000000,1.000000,1.000000,0.722440,0.894118,0.955576
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),2,1.000000,0.675805,0.980363,0.896354,1.000000,1.000000,1.000000,0.807710,0.882355,0.955211
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),3,1.000000,0.591264,0.973503,0.852697,1.000000,1.000000,1.000000,0.880828,0.861989,0.974378
Tiburon Peninsula (planet),Jiuzhai valley (UAV-0.5m),4,1.000000,0.733675,0.974792,0.886016,1.000000,1.000000,1.000000,0.853770,0.856658,0.943412
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),0,0.999934,0.879868,0.960492,0.934550,0.999999,1.000000,0.999997,0.955419,0.974746,0.978872
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),1,0.999650,0.827437,0.971529,0.924794,0.999992,0.999996,0.999974,0.942769,0.963702,0.974355
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),2,0.999860,0.852947,0.970553,0.933716,0.999997,0.999999,0.999990,0.953493,0.969541,0.983246
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),3,0.999819,0.919858,0.965188,0.948339,0.999999,0.999999,0.999995,0.963076,0.977586,0.987330
Tiburon Peninsula (Sentinel),Jiuzhai valley (UAV-0.5m),4,0.999960,0.882894,0.963970,0.934155,1.000000,1.000000,0.999998,0.954056,0.971142,0.984925
Wenchuan,Jiuzhai valley (UAV-0.5m),0,1.000000,0.807971,0.967639,0.929761,1.000000,1.000000,1.000000,0.906618,0.927504,0.953521
Wenchuan,Jiuzhai valley (UAV-0.5m),1,1.000000,1.349657,0.919147,0.826431,1.000000,1.000000,1.000000,0.803072,0.863432,0.820250
Wenchuan,Jiuzhai valley (UAV-0.5m),2,1.000000,1.287013,0.945006,0.913258,1.000000,1.000000,1.000000,0.887920,0.889110,0.893773
Wenchuan,Jiuzhai valley (UAV-0.5m),3,1.000000,0.955235,0.944877,0.854531,1.000000,1.000000,1.000000,0.902392,0.903256,0.929619
Wenchuan,Jiuzhai valley (UAV-0.5m),4,1.000000,0.849393,0.964944,0.941014,1.000000,1.000000,1.000000,0.943913,0.937028,0.967067
Hokkaido Iburi-Tobu,Lombok,0,0.999996,0.949841,0.950493,0.957884,1.000000,1.000000,1.000000,0.987452,0.984806,0.992616
Hokkaido Iburi-Tobu,Lombok,1,0.999147,0.799088,0.984875,0.929361,0.999990,0.999982,0.999959,0.952407,0.937049,0.942432
Hokkaido Iburi-Tobu,Lombok,2,0.999160,0.820500,0.966839,0.911499,0.999992,0.999990,0.999969,0.954569,0.961029,0.974542
Hokkaido Iburi-Tobu,Lombok,3,0.999994,0.939437,0.952289,0.955740,1.000000,1.000000,1.000000,0.985263,0.983227,0.994189
Hokkaido Iburi-Tobu,Lombok,4,0.999945,0.934885,0.954166,0.949415,1.000000,0.999999,0.999999,0.984802,0.985077,0.992757
Jiuzhai valley (UAV-0.2m),Lombok,0,1.000000,0.850789,0.952199,0.904532,1.000000,1.000000,1.000000,0.955211,0.961181,0.995497
Jiuzhai valley (UAV-0.2m),Lombok,1,1.000000,0.881669,0.972871,0.923819,1.000000,1.000000,1.000000,0.934921,0.944924,0.993948
Jiuzhai valley (UAV-0.2m),Lombok,2,1.000000,0.826956,0.975022,0.932670,1.000000,1.000000,1.000000,0.946209,0.944058,0.992605
Jiuzhai valley (UAV-0.2m),Lombok,3,1.000000,0.873420,0.908064,0.817433,1.000000,1.000000,1.000000,0.931089,0.930892,0.991311
Jiuzhai valley (UAV-0.2m),Lombok,4,1.000000,0.826983,0.922927,0.843301,1.000000,1.000000,1.000000,0.943391,0.937228,0.983931
Jiuzhai valley (UAV-0.5m),Lombok,0,0.999880,0.950989,0.940686,0.913441,0.999997,0.999998,0.999994,0.976676,0.978041,0.997835
Jiuzhai valley (UAV-0.5m),Lombok,1,1.000000,0.911205,0.914449,0.848687,1.000000,1.000000,1.000000,0.956637,0.953769,0.988071
Jiuzhai valley (UAV-0.5m),Lombok,2,1.000000,0.901957,0.938792,0.898395,1.000000,1.000000,1.000000,0.958835,0.952297,0.996151
Jiuzhai valley (UAV-0.5m),Lombok,3,1.000000,0.896105,0.945736,0.914384,1.000000,1.000000,1.000000,0.960804,0.951637,0.996072
Jiuzhai valley (UAV-0.5m),Lombok,4,1.000000,1.015274,0.975914,0.948792,1.000000,1.000000,1.000000,0.929800,0.943538,0.995979
Longxi River (SAT),Lombok,0,1.000000,1.992896,0.965314,0.910047,1.000000,1.000000,1.000000,0.744664,0.758059,0.798080
Longxi River (SAT),Lombok,1,1.000000,2.617185,0.977847,0.915374,1.000000,1.000000,1.000000,0.721010,0.744530,0.791786
Longxi River (SAT),Lombok,2,1.000000,1.578597,0.964334,0.909932,1.000000,1.000000,1.000000,0.728132,0.759290,0.827210
Longxi River (SAT),Lombok,3,1.000000,1.662368,0.969344,0.898654,1.000000,1.000000,1.000000,0.733124,0.755983,0.804064
Longxi River (SAT),Lombok,4,1.000000,1.313413,0.959122,0.880083,1.000000,1.000000,1.000000,0.734354,0.758650,0.820766
Longxi River (UAV),Lombok,0,1.000000,0.940340,0.963817,0.945172,1.000000,1.000000,1.000000,0.977820,0.977852,0.997170
Longxi River (UAV),Lombok,1,1.000000,1.008681,0.981091,0.926025,1.000000,1.000000,1.000000,0.982976,0.979282,0.998552
Longxi River (UAV),Lombok,2,1.000000,1.018491,0.972509,0.954967,1.000000,1.000000,1.000000,0.983212,0.979886,0.999114
Longxi River (UAV),Lombok,3,1.000000,1.013858,0.973534,0.938840,1.000000,1.000000,1.000000,0.984235,0.980473,0.999396
Longxi River (UAV),Lombok,4,1.000000,1.037825,0.975488,0.951029,1.000000,1.000000,1.000000,0.983904,0.977616,0.999358
Mengdong Township,Lombok,0,0.999991,0.802179,0.963496,0.923449,1.000000,1.000000,1.000000,0.926620,0.959000,0.958688
Mengdong Township,Lombok,1,1.000000,0.834448,0.965791,0.929139,1.000000,1.000000,1.000000,0.925477,0.962374,0.979295
Mengdong Township,Lombok,2,1.000000,0.835707,0.961436,0.929023,1.000000,1.000000,1.000000,0.925668,0.964512,0.978744
Mengdong Township,Lombok,3,0.999999,0.852770,0.970322,0.957053,1.000000,1.000000,1.000000,0.949834,0.971768,0.953369
Mengdong Township,Lombok,4,1.000000,0.837282,0.974436,0.928118,1.000000,1.000000,1.000000,0.929120,0.965897,0.975202
Moxi town (UAV-0.2m),Lombok,0,0.999960,0.939874,0.966367,0.943380,1.000000,1.000000,0.999999,0.982934,0.975128,0.998961
Moxi town (UAV-0.2m),Lombok,1,0.999992,0.975502,0.941620,0.961229,1.000000,1.000000,1.000000,0.992141,0.992550,0.998755
Moxi town (UAV-0.2m),Lombok,2,1.000000,0.940688,0.971388,0.887423,1.000000,1.000000,1.000000,0.982194,0.980071,0.985384
Moxi town (UAV-0.2m),Lombok,3,1.000000,0.981915,0.954027,0.963238,1.000000,1.000000,1.000000,0.993195,0.992144,0.999773
Moxi town (UAV-0.2m),Lombok,4,1.000000,0.989408,0.944593,0.956490,1.000000,1.000000,1.000000,0.985769,0.986060,0.999387
Moxi town (UAV-1m),Lombok,0,0.999871,0.980657,0.943583,0.941287,0.999998,0.999999,0.999998,0.993352,0.993717,0.998258
Moxi town (UAV-1m),Lombok,1,0.992834,0.921003,0.976665,0.927039,0.999839,0.999867,0.999774,0.969497,0.964339,0.997386
Moxi town (UAV-1m),Lombok,2,0.996913,0.966605,0.967407,0.933007,0.999939,0.999939,0.999918,0.987849,0.974481,0.999224
Moxi town (UAV-1m),Lombok,3,0.998692,0.971406,0.958700,0.954305,0.999972,0.999975,0.999968,0.993499,0.987256,0.999382
Moxi town (UAV-1m),Lombok,4,0.992247,0.954260,0.974662,0.930192,0.999828,0.999838,0.999793,0.986882,0.967313,0.998497
Moxitaidi (SAT),Lombok,0,1.000000,0.871063,0.966085,0.921640,1.000000,1.000000,1.000000,0.958669,0.951047,0.995888
Moxitaidi (SAT),Lombok,1,1.000000,0.869850,0.957683,0.899306,1.000000,1.000000,1.000000,0.959025,0.956393,0.994783
Moxitaidi (SAT),Lombok,2,1.000000,0.948412,0.973533,0.967235,1.000000,1.000000,1.000000,0.976996,0.975529,0.997829
Moxitaidi (SAT),Lombok,3,1.000000,0.866673,0.955034,0.914209,1.000000,1.000000,1.000000,0.954834,0.965936,0.995205
Moxitaidi (SAT),Lombok,4,0.999991,0.877369,0.979014,0.917953,1.000000,1.000000,1.000000,0.961197,0.966240,0.980105
Moxitaidi (UAV-0.6m),Lombok,0,1.000000,1.019999,0.938073,0.946310,1.000000,1.000000,1.000000,0.959639,0.969215,0.995282
Moxitaidi (UAV-0.6m),Lombok,1,1.000000,0.878821,0.965378,0.946553,1.000000,1.000000,1.000000,0.962438,0.962480,0.995431
Moxitaidi (UAV-0.6m),Lombok,2,0.979420,0.968949,0.965660,0.943752,0.999513,0.999563,0.998929,0.968582,0.977429,0.998508
Moxitaidi (UAV-0.6m),Lombok,3,0.919122,0.935006,0.968415,0.876508,0.998036,0.998445,0.997471,0.933586,0.929955,0.996796
Moxitaidi (UAV-0.6m),Lombok,4,1.000000,0.934973,0.970149,0.954861,1.000000,1.000000,1.000000,0.955600,0.965306,0.996209
Moxitaidi (UAV-1m),Lombok,0,0.970378,0.863840,0.980982,0.913017,0.999559,0.999510,0.999261,0.941328,0.940963,0.993677
Moxitaidi (UAV-1m),Lombok,1,0.949727,0.898608,0.976750,0.908322,0.998909,0.999091,0.998251,0.950719,0.934012,0.996138
Moxitaidi (UAV-1m),Lombok,2,1.000000,0.949984,0.967430,0.955860,1.000000,1.000000,1.000000,0.976234,0.978507,0.997647
Moxitaidi (UAV-1m),Lombok,3,1.000000,0.865284,0.973849,0.926711,1.000000,1.000000,1.000000,0.956008,0.960682,0.996723
Moxitaidi (UAV-1m),Lombok,4,1.000000,0.914138,0.958171,0.936094,1.000000,1.000000,1.000000,0.972441,0.964996,0.997780
palu,Lombok,0,0.999933,0.945388,0.963241,0.952829,0.999999,0.999999,0.999996,0.977376,0.987013,0.997854
palu,Lombok,1,1.000000,0.939307,0.971742,0.926588,1.000000,1.000000,1.000000,0.954679,0.970199,0.992145
palu,Lombok,2,0.999962,0.967618,0.936662,0.943015,1.000000,1.000000,0.999998,0.990104,0.988471,0.998326
palu,Lombok,3,1.000000,0.968681,0.940809,0.944272,1.000000,1.000000,1.000000,0.990900,0.989011,0.998333
palu,Lombok,4,1.000000,0.950663,0.949859,0.959006,1.000000,1.000000,1.000000,0.986953,0.985610,0.996457
Tiburon Peninsula (planet),Lombok,0,1.000000,0.607946,0.957543,0.852881,1.000000,1.000000,1.000000,0.866918,0.886081,0.971714
Tiburon Peninsula (planet),Lombok,1,1.000000,0.762194,0.982203,0.862013,1.000000,1.000000,1.000000,0.663880,0.877967,0.976159
Tiburon Peninsula (planet),Lombok,2,1.000000,0.545292,0.973107,0.872873,1.000000,1.000000,1.000000,0.767789,0.861976,0.977099
Tiburon Peninsula (planet),Lombok,3,1.000000,0.504352,0.962138,0.778339,1.000000,1.000000,1.000000,0.847924,0.827651,0.977002
Tiburon Peninsula (planet),Lombok,4,1.000000,0.589177,0.964683,0.865068,1.000000,1.000000,1.000000,0.841821,0.848609,0.981453
Tiburon Peninsula (Sentinel),Lombok,0,1.000000,0.893487,0.956463,0.929255,1.000000,1.000000,1.000000,0.951324,0.982204,0.996676
Tiburon Peninsula (Sentinel),Lombok,1,0.999948,0.845317,0.968900,0.917809,1.000000,1.000000,0.999998,0.936332,0.962256,0.992873
Tiburon Peninsula (Sentinel),Lombok,2,0.999968,0.849664,0.967416,0.926435,1.000000,1.000000,0.999998,0.943858,0.965141,0.995255
Tiburon Peninsula (Sentinel),Lombok,3,0.999999,0.903815,0.960081,0.942293,1.000000,1.000000,1.000000,0.960054,0.979259,0.997202
Tiburon Peninsula (Sentinel),Lombok,4,0.999994,0.858336,0.958322,0.924632,1.000000,1.000000,1.000000,0.945538,0.968879,0.995249
Wenchuan,Lombok,0,1.000000,0.654412,0.955303,0.895346,1.000000,1.000000,1.000000,0.882044,0.906485,0.945771
Wenchuan,Lombok,1,1.000000,0.874934,0.884369,0.744887,1.000000,1.000000,1.000000,0.802671,0.856525,0.852599
Wenchuan,Lombok,2,1.000000,0.867285,0.921665,0.889065,1.000000,1.000000,1.000000,0.886920,0.900354,0.920798
Wenchuan,Lombok,3,1.000000,0.770565,0.923012,0.797225,1.000000,1.000000,1.000000,0.898502,0.912343,0.944437
Wenchuan,Lombok,4,1.000000,0.728685,0.952587,0.912100,1.000000,1.000000,1.000000,0.927568,0.925489,0.959670
Hokkaido Iburi-Tobu,Longxi River (SAT),0,0.999928,0.944132,0.953034,0.938438,1.000000,0.999999,0.999999,0.983024,0.982044,0.995289
Hokkaido Iburi-Tobu,Longxi River (SAT),1,0.998456,0.843726,0.985546,0.901862,0.999980,0.999963,0.999917,0.962546,0.944227,0.969387
Hokkaido Iburi-Tobu,Longxi River (SAT),2,0.997460,0.803715,0.967905,0.875013,0.999973,0.999964,0.999891,0.942231,0.948041,0.973770
Hokkaido Iburi-Tobu,Longxi River (SAT),3,0.999891,0.930853,0.954870,0.928199,0.999999,0.999999,0.999998,0.978258,0.975766,0.995837
Hokkaido Iburi-Tobu,Longxi River (SAT),4,0.999804,0.929532,0.956080,0.921737,0.999998,0.999997,0.999994,0.978834,0.979509,0.994917
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),0,1.000000,0.807433,0.959835,0.881784,1.000000,1.000000,1.000000,0.926320,0.939610,0.992175
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),1,1.000000,0.820490,0.978507,0.881520,1.000000,1.000000,1.000000,0.891806,0.917109,0.989497
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),2,1.000000,0.797932,0.977341,0.894769,1.000000,1.000000,1.000000,0.912818,0.920260,0.985777
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),3,1.000000,0.725742,0.928398,0.818228,1.000000,1.000000,1.000000,0.908734,0.917475,0.986683
Jiuzhai valley (UAV-0.2m),Longxi River (SAT),4,1.000000,0.728940,0.939079,0.831396,1.000000,1.000000,1.000000,0.913362,0.914154,0.985133
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),0,0.999802,0.943246,0.946800,0.897861,0.999996,0.999996,0.999990,0.962275,0.965481,0.997530
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),1,1.000000,0.888849,0.930791,0.845175,1.000000,1.000000,1.000000,0.941223,0.937121,0.994703
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),2,1.000000,0.882579,0.947749,0.861323,1.000000,1.000000,1.000000,0.931438,0.926924,0.994534
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),3,1.000000,0.876321,0.953612,0.881046,1.000000,1.000000,1.000000,0.936796,0.925944,0.994244
Jiuzhai valley (UAV-0.5m),Longxi River (SAT),4,1.000000,0.957928,0.980659,0.921558,1.000000,1.000000,1.000000,0.899246,0.922272,0.995364
Lombok,Longxi River (SAT),0,1.000000,0.927190,0.945813,0.918209,1.000000,1.000000,1.000000,0.968863,0.966343,0.997530
Lombok,Longxi River (SAT),1,1.000000,0.940363,0.958562,0.935760,1.000000,1.000000,1.000000,0.972598,0.977585,0.997907
Lombok,Longxi River (SAT),2,0.999680,0.909511,0.969801,0.934777,0.999997,0.999998,0.999991,0.974061,0.972166,0.992949
Lombok,Longxi River (SAT),3,1.000000,0.973045,0.984865,0.876792,1.000000,1.000000,1.000000,0.978210,0.937430,0.993339
Lombok,Longxi River (SAT),4,0.999631,0.917621,0.960367,0.921434,0.999996,0.999996,0.999990,0.980712,0.980365,0.992118
Longxi River (UAV),Longxi River (SAT),0,0.999996,0.911398,0.968390,0.912012,1.000000,1.000000,1.000000,0.963305,0.964931,0.998572
Longxi River (UAV),Longxi River (SAT),1,1.000000,0.952265,0.983099,0.907862,1.000000,1.000000,1.000000,0.974975,0.977095,0.999141
Longxi River (UAV),Longxi River (SAT),2,1.000000,0.966478,0.975773,0.938740,1.000000,1.000000,1.000000,0.978009,0.979268,0.999328
Longxi River (UAV),Longxi River (SAT),3,1.000000,0.960965,0.976829,0.924713,1.000000,1.000000,1.000000,0.975763,0.978246,0.999331
Longxi River (UAV),Longxi River (SAT),4,1.000000,0.979109,0.978371,0.929993,1.000000,1.000000,1.000000,0.977881,0.979024,0.999237
Mengdong Township,Longxi River (SAT),0,0.999971,0.794742,0.966368,0.897880,1.000000,1.000000,0.999998,0.899675,0.950610,0.969032
Mengdong Township,Longxi River (SAT),1,1.000000,0.805632,0.968778,0.881717,1.000000,1.000000,1.000000,0.880433,0.945832,0.974502
Mengdong Township,Longxi River (SAT),2,0.999987,0.811435,0.964185,0.896857,1.000000,1.000000,1.000000,0.882792,0.950386,0.970870
Mengdong Township,Longxi River (SAT),3,0.999985,0.851145,0.972724,0.938722,1.000000,1.000000,1.000000,0.930970,0.970357,0.969650
Mengdong Township,Longxi River (SAT),4,1.000000,0.801490,0.977278,0.889643,1.000000,1.000000,1.000000,0.883289,0.950613,0.974086
Moxi town (UAV-0.2m),Longxi River (SAT),0,0.999917,0.927353,0.967975,0.912785,0.999999,0.999999,0.999998,0.974964,0.965544,0.998554
Moxi town (UAV-0.2m),Longxi River (SAT),1,0.999973,0.972840,0.945866,0.940744,1.000000,1.000000,1.000000,0.988195,0.988902,0.999539
Moxi town (UAV-0.2m),Longxi River (SAT),2,1.000000,0.944373,0.971780,0.882836,1.000000,1.000000,1.000000,0.983490,0.982490,0.994505
Moxi town (UAV-0.2m),Longxi River (SAT),3,0.999994,0.971111,0.957093,0.937237,1.000000,1.000000,1.000000,0.987228,0.985747,0.999458
Moxi town (UAV-0.2m),Longxi River (SAT),4,1.000000,0.947081,0.953294,0.937390,1.000000,1.000000,1.000000,0.972974,0.975526,0.998710
Moxi town (UAV-1m),Longxi River (SAT),0,0.999761,0.980025,0.948490,0.943732,0.999996,0.999996,0.999995,0.990103,0.991968,0.999689
Moxi town (UAV-1m),Longxi River (SAT),1,0.990619,0.901858,0.977652,0.888004,0.999767,0.999795,0.999675,0.956607,0.952427,0.995976
Moxi town (UAV-1m),Longxi River (SAT),2,0.996131,0.950000,0.970678,0.902577,0.999910,0.999911,0.999879,0.980331,0.966095,0.998630
Moxi town (UAV-1m),Longxi River (SAT),3,0.998409,0.963945,0.960113,0.924420,0.999959,0.999962,0.999953,0.988417,0.980833,0.998894
Moxi town (UAV-1m),Longxi River (SAT),4,0.990363,0.934380,0.976356,0.895237,0.999755,0.999732,0.999706,0.977461,0.957705,0.997218
Moxitaidi (SAT),Longxi River (SAT),0,0.999986,0.849615,0.969039,0.872196,1.000000,1.000000,1.000000,0.940087,0.927096,0.993979
Moxitaidi (SAT),Longxi River (SAT),1,0.999994,0.862676,0.960351,0.850756,1.000000,1.000000,1.000000,0.942565,0.939647,0.994446
Moxitaidi (SAT),Longxi River (SAT),2,1.000000,0.904287,0.976950,0.931707,1.000000,1.000000,1.000000,0.959305,0.958520,0.997341
Moxitaidi (SAT),Longxi River (SAT),3,0.999994,0.849963,0.959289,0.875310,1.000000,1.000000,1.000000,0.934836,0.949498,0.994030
Moxitaidi (SAT),Longxi River (SAT),4,0.999896,0.857463,0.981619,0.897240,0.999999,0.999999,0.999997,0.943656,0.953174,0.987835
Moxitaidi (UAV-0.6m),Longxi River (SAT),0,1.000000,0.885056,0.951182,0.926267,1.000000,1.000000,1.000000,0.940619,0.956309,0.993578
Moxitaidi (UAV-0.6m),Longxi River (SAT),1,1.000000,0.820101,0.970566,0.900930,1.000000,1.000000,1.000000,0.931794,0.931670,0.991567
Moxitaidi (UAV-0.6m),Longxi River (SAT),2,0.979525,0.931243,0.970570,0.898825,0.999344,0.999462,0.998637,0.937540,0.956684,0.995308
Moxitaidi (UAV-0.6m),Longxi River (SAT),3,0.917006,0.848266,0.975079,0.836264,0.997452,0.997903,0.996424,0.900014,0.902582,0.990452
Moxitaidi (UAV-0.6m),Longxi River (SAT),4,1.000000,0.841830,0.975032,0.908979,1.000000,1.000000,1.000000,0.908769,0.941491,0.991360
Moxitaidi (UAV-1m),Longxi River (SAT),0,0.976000,0.832043,0.983142,0.871460,0.999555,0.999424,0.999201,0.913885,0.915720,0.987608
